area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
saanich,Poaceae,Glyceria leptostachya,Glyceria leptostachya,"Check locations. Possibly Saanich RNVPBC. GD Partridge Hills, AC Partridge Hills 1971. Both in Pease Creek drainage.",,,
saanich,Poaceae,Glyceria maxima,Glyceria maxima,Hardy Swan Lake 1945-46. townsend Swan Lake 2008.,,,
saanich,Poaceae,Glyceria occidentalis,Glyceria × occidentalis,cross of G. fluitans and G. leptostachya. A&O Ceska Discovery Island 1976. A&O Ceska Rithet's bog 1973. A&O Ceska Metchosin 1977. A&O Ceska Durrance Lake 1976.,,,
saanich,Poaceae,Glyceria septentrionalis,Glyceria septentrionalis,FNA no western records.,not in FPNW2,,
saanich,Poaceae,Glyceria striata,Glyceria striata,Rare; West Saanich and Goldstream. Copley 1920 saanich Conservatory. Harrison1967 Durrance Lake. A&O Ceska 1977 Thetis Lake.,,,
saanich,Poaceae,Hesperostipa comata,Hesperostipa comata,No coast records found.,,,
saanich,Poaceae,Holcus lanatus,Holcus lanatus,Open ground and meadows; common throughout.,,,
saanich,Poaceae,Holcus mollis,Holcus mollis,"Hollis Rd, Saanich - no details. O'Brian Playfair Park 2012.",,,
saanich,Poaceae,Hordeum brachyantherum,Hordeum brachyantherum,"Wet meadows and salt marshes; occasional; Victoria, Oak Bay, Uplands, Saanich, Esquimalt, and Goldstream.",,,
saanich,Poaceae,Hordeum jubatum ssp. jubatum,Hordeum jubatum jubatum,Disturbed areas; common throughout in suitable habitat.,,,
saanich,Poaceae,Hordeum marinum,Hordeum marinum,"Waste land; sporadic; Victoria, Oak Bay, and the Uplands; weedy species occurring mostly on waste, dry sites.",,,
saanich,Poaceae,Hordeum murinum ssp. leporinum,Hordeum murinum leporinum,Native of Europe; fields and waste places around Victoria; weedy species spreading quite rapidly in some areas.,,,
saanich,Poaceae,Hordeum murinum ssp. murinum,Hordeum murinum murinum,Native of Europe; weed of waste ground; occasionally in Victoria and John Dean Park; closely resembling H. leporinum.,,,
saanich,Poaceae,Hordeum pusillum,Hordeum pusillum,"Plains and open ground; rare; Uplands, John Dean Park, and Island View Beach. A&OC Chatham Islands 1981.",,,
saanich,Poaceae,Koeleria macrantha,Koeleria macrantha,"Sandy soil; Beacon Hill, Sidney, and Mount Finlayson.",,,
saanich,Poaceae,Leymus mollis ssp. mollis,Leymus mollis mollis,Sandy dunes and beaches; common in some areas of Oak Bay and Cadboro Bay.,,,
saanich,Poaceae,Leymus triticoides,Leymus triticoides,"MF,HLR,AC Trial Island 1998. A&OC Chatham Island 1976, Island View Beach 1987, Cordova Spit 1976.",,,
saanich,Poaceae,Leymus vancouverensis,Leymus × vancouverensis,"Sandy shoreline Victoria to Sidney. Collections Eastham, Marr, Fairbarns, Roemer, Ceska, Taylor,Lomer and others.",,,
saanich,Poaceae,Lolium multiflorum,Lolium multiflorum,Native of Europe; well established on meadows and waste places; common throughout.,,,
saanich,Poaceae,Lolium perenne,Lolium perenne,Native of Europe; well established on open meadows and waste places; cultivated as a forage plant; common throughout.,,,
saanich,Poaceae,Lolium temulentum,Lolium temulentum,"Native of Europe; waste places; weedy species, sporadic in Victoria.",,,
saanich,Poaceae,Melica harfordii,Melica harfordii,HJ coll Lone Tree Hill 2002. HLR Mt Finlayson 1996. AC and HLR Woodwardia site 1991. HLR Bear Mt 1996.,,,
saanich,Poaceae,Melica subulata,Melica subulata,Shady to open coniferous forest; occassional; Uplands and Highland district.,,,
saanich,Poaceae,Mibora minima,Mibora minima,"Native of Europe; known only from Saanichton, where it was collected by J. Macoun in 1914; to our knowledge this is the only record of this species for British Columbia. On Lomer & Penny's non-established list.",not in FPNW2,,
saanich,Poaceae,Nassella viridula,Nassella viridula,Listed in A Preliminary Catalogue of the Flora of Vancouver and Queen Charlotte Islands; Victoria; specimen not examined. CDC Explorer all interior.,,,
saanich,Poaceae,Panicum capillare,Panicum capillare,A&OC Langford 1976,,,
saanich,Poaceae,Panicum miliaceum ssp. ruderale,Panicum miliaceum ruderale,"AC Broad & Broughton Sts 1995, Betts Bazan Bay Rd 1990.",,,
saanich,Poaceae,Pascopyrum smithii,Elymus smithii,No Saanich collections found at V. CDC Explorer nearest Bellingham.,,,
saanich,Poaceae,Phalaris aquatica,Phalaris aquatica,Saanichton Experimental Farm 1939.,,,
saanich,Poaceae,Phalaris arundinacea,Phalaris arundinacea,"Native of Eurasia; wet places; Swan and Blenkinsop Lakes, Thetis Lake Park, and throughout the Saanich area.",,,
saanich,Poaceae,Phalaris canariensis,Phalaris canariensis,Native of Europe; rare; collected at Oak Bay by M. C. Melburn in 1958. TMCT Teanook Lake 1963. Several other records at V.,,,
saanich,Poaceae,Phleum pratense,Phleum pratense,Native of Europe; open grassy fields; common throughout.,,,
saanich,Poaceae,Phragmites australis ssp. australis,Phragmites australis australis,Cosmopolitan; rare; known only from Elk Lake where it was collected by J. Macoun in 1914. Now?,,,
saanich,Poaceae,Pleuropogon refractus,Pleuropogon refractus,"HLR Saanich , Alder seepage with Cinna latifolia. Voucher at UVIC? K&J Miskelly Wallace Drive 2011.",,,
saanich,Poaceae,Poa annua,Poa annua,"Native of Europe; widely introduced and well established, an annual weed of lawns and roadsides; very common throughout.",,,
saanich,Poaceae,Poa bulbosa,Poa bulbosa,"Native of Europe; open grassy places; abundant in Victoria, Uplands, and Thetis Lake Park.",,,
saanich,Poaceae,Poa compressa,Poa compressa,"Native of Europe; open ground, meadows, and waste places; cultivated for pasture and an escapee in the Saanich area.",,,
saanich,Poaceae,Poa confinis,Poa confinis,Sand dunes and sandy soil meadows; sporadic at Saanichton Spit. HJ Sidney Spit June 1982.,,,
saanich,Poaceae,Poa glauca ssp. rupicola,Poa glauca rupicola,"Rocky open places; sporadic; Oak Bay, Saanich, and Sidney. No vouchers for peninsula found at V.",,,
saanich,Poaceae,Poa howellii,Poa howellii,"Shady forest roadsides, logging roads. HJ Sidney. HLR Mt. Newton X-Road.",,,
saanich,Poaceae,Poa infirma,Poa infirma,"Baxter inner harbour, raised concrete gravel bed with concrete planters, parking lot behind 1104 Wharf St 2006., FL same 2014, TCB Trial Island 1974.",,,
saanich,Poaceae,Poa macrantha,Poa macrantha,Sand dunes along the coast; Victoria and Saanichton Spit. No vouchers found at V.,,,
saanich,Poaceae,Poa nemoralis,Poa nemoralis,"Native of Europe; rare; known only from a wooded area in the Gorge, where it was collected by J. W. Eastham in 1939. HLR Mt Douglas.",,,
saanich,Poaceae,Poa palustris,Poa palustris,"Open ground; occasional in the Oak Bay, Cadboro Bay, and Swan Lake areas. Macoun Sidney 1912.",,,
saanich,Poaceae,Poa pratensis,Poa pratensis,Native of Europe; well established in open woods and meadows throughout.,,,
saanich,Poaceae,Poa secunda ssp. secunda,Poa secunda secunda,Many collections for peninsula; All collections at V re-identified by LEP as P. scabrella; P. secunda ssp secunda/ P.sandbergii. Check current ids at V for peninsula.,,,
saanich,Poaceae,Poa trivialis,Poa trivialis,"Harrison Central Saanich, Observatory Hill 1967, Macoun Sidney 1912. Newcombe Swan Lake 1917.",,,
saanich,Poaceae,Podagrostis aequivalvis,Agrostis aequivalvis,No Saanich records V or CDC Explorer.,,,
saanich,Poaceae,Podagrostis thurberiana,Agrostis humilis,"Rare; known only from the Uplands, where it was collected by M. C. Melburn in 1956. No additional records found.",,,
saanich,Poaceae,Polypogon interruptus,Polypogon interruptus,"Native of Europe; rare; known only from the salt marshes at Sidney, where it was collected by J. Macoun in 1914.",,,
saanich,Poaceae,Polypogon monspeliensis,Polypogon monspeliensis,"Native of Europe; sloughs; frequent; Victoria, Cadboro Bay, Island View Beach, Sidney, and Esquimalt Lagoon.",,,
saanich,Poaceae,Polypogon viridis,Polypogon viridis,No records found V or CDC Explorer.,,,
saanich,Poaceae,Puccinellia distans,Puccinellia distans,"Newcombe collection re-identified as P. nuttalliana, no other records for peninsula. GD says no valid records for BC.",,,
saanich,Poaceae,Puccinellia lemmonii,Puccinellia lemmonii,MCM collection re-identified as P. nuttalliana,,,
saanich,Poaceae,Puccinellia maritima,Puccinellia maritima,No vouchers found V. Not known from area. Several iNaturalist reports for area. On Lomer & Penny's non-established list. Original id based on mis-identified P. nutkaensis.,,,
saanich,Poaceae,Puccinellia nutkaensis,Puccinellia nutkaensis,"Wet saline soils; occasional; Oak Bay, Saanichton Spit, and Sidney.",,,
saanich,Poaceae,Puccinellia nuttalliana,Puccinellia nuttalliana,"Shores and wet alkaline soil; rare; known from the Uplands and Esquimalt Lagoon, where it was collected by M. C. Melburn in 1961 and 1964. E-Flora shows many collections throughout 1960s to 2000s.",,,
saanich,Poaceae,Puccinellia pumila,Puccinellia pumila,"Shores; rare; known from the Beacon Hill area, where it was collected by J. W. Eastham in 1936. Pojar Sidney Island 1976. LEP head of Misery Bay 1983.",,,
saanich,Poaceae,Schedonorus arundinaceus,Lolium arundinaceum,Native of Eurasia; escapee from cultivation in the Saanichton area; making sporadic occurrence in disturbed soil.,,,
saanich,Poaceae,Schedonorus pratensis,Lolium pratense,Beacon Hill Park TCB 1997.,,,
saanich,Poaceae,Secale cereale,Secale cereale,"Sarela, Percy & Chang Deep Cove 2007.",,,
saanich,Poaceae,Setaria pumila,Setaria pumila,Marr W Saanich Road 2007.,,,
saanich,Poaceae,Setaria viridis,Setaria viridis,Native of Europe; a weed in cultivated places; occasional in the Saanich area. var. viridis?,,,
saanich,Poaceae,Torreyochloa pallida var. pauciflora,Torreyochloa pallida pauciflora,"Wet open areas; rare; John Dean Park and Sidney. Really, rare??",,,
saanich,Poaceae,Trisetum canescens,Trisetum canescens,Moist areas; occasionally in Victoria and the Sidney area.,,,
saanich,Poaceae,Trisetum cernuum,Trisetum cernuum,"Known from the Sidney area, where it was collected by J. Macoun in 1913. HRL states this is a characteristic species of moist forest and is found throughout.",,,
saanich,Poaceae,Trisetum flavescens,Trisetum flavescens,Native of Europe; planted as a forage grass; occasionally escaping. RTO Little D'arcy Island. Few collections for Saanichton at V - FL states probably from cultivation.,,,
saanich,Poaceae,Triticum aestivum,Triticum aestivum,Marr Parking lots W of Fisherman's Wharf 2007.,,,
saanich,Poaceae,Vulpia bromoides,Festuca bromoides,"Dry hills and meadows; an annual, locally abundant in Oak Bay, Uplands, Cadboro Bay, and Sidney.",,,
saanich,Poaceae,Vulpia microstachys,Festuca microstachys,"Open parkland; sporadic; Oak Bay, Uplands, Sidney, and Goldstream.",,,
saanich,Poaceae,Vulpia myuros,Festuca myuros,"Dry, rocky bluffs; native annual sporadic in Victoria, Oak Bay, Royal Oak, and Saanichton.",,,
saanich,Poaceae,Vulpia octoflora,Festuca octoflora,"Open, dry places; sporadic; an annual, known only from Cadboro Bay, where it was collected by J. W. Eastham in 1938. No vouchers for peninsula at V.",,,
saanich,Polemoniaceae,Collomia grandiflora,Collomia grandiflora,"Dry, open ground; occasional at Victoria, Saanich, and the Sidney district.",,,
saanich,Polemoniaceae,Collomia heterophylla,Collomia heterophylla,"Open ground, roads, and thickets; Saanich, Goldstream, and the Highland district.",,,
saanich,Polemoniaceae,Collomia linearis,Collomia linearis,"Open, dry to moderately moist areas; Gordon Head, Thetis Lake, Mill Hill, Goldstream.",,,
saanich,Polemoniaceae,Gilia capitata,Gilia capitata,"Dry slopes and open places; often on cultivated ground; known from the Outer Wharf and Sidney. Marr Ogden Point parking lot, beside Pilot House 2007.",,,
saanich,Polemoniaceae,Leptosiphon bicolor,Leptosiphon bicolor,"Dry, open places; occasional; Victoria, Thetis Lake Park, and Goldstream.",,,
saanich,Polemoniaceae,Microsteris gracilis,Microsteris gracilis,"Open, grassy places and hillsides; Victoria, Cedar Hill, Saanich, and Thetis Lake Park; locally abundant.",,,
saanich,Polemoniaceae,Navarretia intertexta,Navarretia intertexta,"Moist, open ground, fields; sporadic and rather rare; most abundant at Thetis Lake Park. Prigmore Beaver Lake 2013. MCM Thetis Lake 1961. AC thetis Lake 1986. AC Spencer Pond, Langford 1988.",,,
saanich,Polemoniaceae,Navarretia squarrosa,Navarretia squarrosa,"Open ground, fields, and roadsides throughout; particularly common in North Saanich and Sidney.",,,
saanich,Polemoniaceae,Polemonium micranthum,Polemonium micranthum,Listed in Henry's Flora as occurring in Victoria; no vouchers found.,,,
saanich,Polygonaceae,Fallopia convolvulus,Fallopia convolvulus,Native of Europe; common weed of cultivated and waste places; very abundant throughout.,,,
saanich,Polygonaceae,Fallopia japonica,Reynoutria japonica,"Finlayson Point Bethune 2020, Falkland Rd Carter 2019. Both iNaturalist reports.",,,
saanich,Polygonaceae,Fallopia sachalinensis,Reynoutria sachalinensis,"Native of Japan and the Sachalin Islands; escapee from cultivation and established in some areas. P. polystachyum Wall., a native of Asia, resembles in habit P. sachalinense which is often cultivated as an ornamental and has managed to establish itself in some areas on the peninsula. Marr 2007 Colwood. Mager Clover Point iNaturalist observation 2021.",,,
saanich,Polygonaceae,Persicaria amphibia,Persicaria amphibia,Ponds and swamps throughout; amphibium and coccineum merged in H&C2018,,,
saanich,Polygonaceae,Persicaria hydropiper,Persicaria hydropiper,Native of Europe; occasional in cultivated fields and waste places. Only herbarium record found from Native Plant Garden at V.,,,
saanich,Polygonaceae,Persicaria hydropiperoides,Persicaria hydropiperoides,"Moist and swampy areas, often growing in mud; sporadic throughout. AC Prospect Lake 1970, JP Beaver Lake 2001, Warrington Elk Lake 1980.",,,
saanich,Polygonaceae,Persicaria lapathifolia,Persicaria lapathifolia,Widely distributed throughout in wet places; locally a common weed; variable species with a number of segregates recognized.,,,
saanich,Polygonaceae,Persicaria maculosa,Persicaria maculosa,"Native of Europe; a common and widely distributed weed throughout; mostly on moist, cultivated land.",,,
saanich,Polygonaceae,Persicaria wallichii,Persicaria wallichii,"UBC 1912 record with general area Islands South, Victoria.",,,
saanich,Polygonaceae,Polygonum aviculare,Polygonum aviculare,"Open, waste places, hard-packed soil and disturbed cultivated land; a common and aggressive weed throughout; 4 separable subspecies in area. Marr has P. a. depressum = P. arenastrum from Sidney 2007, TCB and Newcomb collections James Bay.",,,
saanich,Polygonaceae,Polygonum douglasii,Polygonum douglasii,RTO 1980 report from D'Arcy and Little D'Arcy Islands. HLR Mt Work 1996,,,
saanich,Polygonaceae,Polygonum fowleri,Polygonum fowleri,"Around coastal salt marshes, occasional on beaches; collected at the Outer Wharf in Victoria by J. Macoun in 1913;",,,
saanich,Polygonaceae,Polygonum paronychia,Polygonum paronychia,"Sandy dunes and beaches only; locally abundant in suitable habitat. James Island. Several iNaturalist records James Island, Cordova Spit, Trial Islands and Island View Beach.",,,
saanich,Polygonaceae,Polygonum spergulariiforme,Polygonum spergulariiforme,On gravelly or sandy soil; occasional throughout.,,,
saanich,Polygonaceae,Pterostegia drymarioides,Pterostegia drymarioides,Hyde Gowland Tod Park iNaturalist observation 2021. No PNW herbarium records.,not in FPNW2,,
saanich,Polygonaceae,Rumex acetosa,Rumex acetosa,Occasional escapee from cultivation and well established in many areas. FL Martindale Rd 2008-14.,,,
saanich,Polygonaceae,Rumex acetosella,Rumex acetosella,Native of Europe; a very common and troublesome weed throughout.,,,
saanich,Polygonaceae,Rumex conglomeratus,Rumex conglomeratus,Native of Europe; sporadic and weedy in open and disturbed habitats throughout.,,,
saanich,Polygonaceae,Rumex crispus,Rumex crispus,"Native of Europe; weedy species, naturalized and common throughout.",,,
saanich,Polygonaceae,Rumex maritimus,Rumex maritimus,Sporadic on the beaches along the coast.,,,
saanich,Polygonaceae,Rumex obtusifolius,Rumex obtusifolius,Native of Europe; a roadside and wet wasteland weed; common locally.,,,
saanich,Polygonaceae,Rumex occidentalis,Rumex occidentalis,Wet ground and swampy areas; occasional throughout.,,,
saanich,Polygonaceae,Rumex salicifolius,Rumex salicifolius,Sand dunes and wet sandy ground; locally abundant throughout. Several subspecies CDC Explorer lists as R. californicus. Considered species level R. c. as of 2019.,,,
saanich,Polypodiaceae,Polypodium glycyrrhiza,Polypodium glycyrrhiza,"Slopes, mossy rocks, tree trunks; common throughout; a very variable species, broken up into a number of taxa by some authors; var. occidentale Hook. is most common in our area.",,,
saanich,Polypodiaceae,Polypodium hesperium,Polypodium hesperium,TCB Trial Island and Griffen Island 1992. Hybrid between P. amorphum and P. glycyrrhiza.,,,
saanich,Portulacaceae,Portulaca oleracea,Portulaca oleracea,Weedy; sparingly established in cultivated areas. Marr Central Saanich 2007.,,,
saanich,Potamogetonaceae,Potamogeton amplifolius,Potamogeton amplifolius,Shallow waters; restricted to lakes in the Highland district; recently relocated by T. C. Brayshaw at Elk Lake.,,,
saanich,Potamogetonaceae,Potamogeton berchtoldii,Potamogeton berchtoldii,Many collections throughout peninsula. Same habitat as P. pusillus. Plants previously identified as P. pusillus var. tenuissimus belong here.,,,
saanich,Potamogetonaceae,Potamogeton foliosus,Potamogeton foliosus,"TCB 1992 single collection, Elk Lake, Saanich.",,,
saanich,Potamogetonaceae,Potamogeton friesii,Potamogeton friesii,Check for colls. at V. TCB reports Elk Lake. Possibly hybrid P. fresii x zosteraformis. AC Second Lake 1971. Durrance lake PDW 1977.,,,
saanich,Potamogetonaceae,Potamogeton gramineus,Potamogeton gramineus,"Native to Europe and North America; in standing water; rare; collected at Pike Lake, Highland district, by M. C. Melburn in 1964. Melburne voucher not located. In Thetis Lake Park list. Osmond-Jones Teanook Lake 1976.",,"""Potamogeton gramineus - Note says native to Europe, which is true, but it is also a native to N.A. including BC"" FL",FL
saanich,Potamogetonaceae,Potamogeton natans,Potamogeton natans,Shallow standing waters and lakes throughout.,,,
saanich,Potamogetonaceae,Potamogeton obtusifolius,Potamogeton obtusifolius,Durrance Lake and Second Lake in Highlands. Harcombe and Warrington collections at V,,,
saanich,Potamogetonaceae,Potamogeton praelongus,Potamogeton praelongus,"Deep water of lakes; known only from Beaver Lake where it was collected by J. Macoun in 1908 and 1913. Since collected from Thetis and Langford Lakes TCB. AC Elk Lake 1971, Heal Lake 1991. Fletcher Florence Lae 2019.",,,
saanich,Potamogetonaceae,Potamogeton pusillus,Potamogeton pusillus,"Lakes and ponds; Beaver, Elk, and the lakes in the Highland district; locally common. P. pusillus var. tenuissimus now considered P. berchtoldii.",,,
saanich,Potamogetonaceae,Potamogeton richardsonii,Potamogeton richardsonii,Elk Lake TCB,,,
saanich,Potamogetonaceae,Potamogeton robbinsii,Potamogeton robbinsii,"Lakes and slow streams; Beaver, Elk, and Pike Lakes.",,,
saanich,Potamogetonaceae,Potamogeton zosteriformis,Potamogeton zosteriformis,"Lakes and slow streams; Beaver, Elk, and Langford Lakes; sporadic.",,,
saanich,Potamogetonaceae,Stuckenia pectinata,Stuckenia pectinata,Saanich (location of voucher?). A&O Ceska collection Goldstream River outside Saanich Flora range?,,,
saanich,Primulaceae,Cyclamen hederifolium,Cyclamen hederifolium,"HLR Thetis lake 2008, FL Camrose Park 2014, FL W Saanich Road 2012. Several iNaturalist observations for peninsula.",,,
saanich,Primulaceae,Dodecatheon hendersonii,Primula hendersonii,Open woods and grassy slopes; common throughout.,,,
saanich,Primulaceae,Dodecatheon pulchellum var. macrocarpum,Primula pauciflora macrocarpa,"Wet, grassy places and swampy ground; sporadically abundant. Variable species subdivided into many taxa; for the time being we consider the Saanich Peninsula material as belonging to D. paucilorum without going into segments of this complex.",,,
saanich,Primulaceae,Lysimachia arvensis,Lysimachia arvensis,Native of Europe; cultivated fields; common throughout.,,,
saanich,Primulaceae,Lysimachia europaea,Lysimachia europaea,Bogs and swamps along the Coast; known from Rithet's Bog and Beaver Lake.,,,
saanich,Primulaceae,Lysimachia latifolia,Lysimachia latifolia,Wooded and open areas; common throughout.,,,
saanich,Primulaceae,Lysimachia maritima,Lysimachia maritima,Salt marshes and sandy beaches along the Coast; sporadic throughout.,,,
saanich,Primulaceae,Lysimachia minima,Lysimachia minima,"Native of Europe; moist ground, around pools; Ten Mile Point and Sidney. A&OC several collections 1981.",,,
saanich,Primulaceae,Lysimachia nummularia,Lysimachia nummularia,Native of Europe; wet places along roadsides; rare; known from Victoria where it was collected by M. C. Melburn in 1967.,,,
saanich,Primulaceae,Lysimachia thyrsiflora,Lysimachia thyrsiflora,"Swampy ground; Beaver, Elk, Prior, and Thetis Lakes; occasional.",,,
saanich,Primulaceae,Lysimachia vulgaris,Lysimachia vulgaris,Native of Europe; escapee from cultivation and sparingly introduced throughout. MCM Swan Lake neighborhood 1955. Cruickshank Swan Lake 2020.,,,
saanich,Pteridaceae,Adiantum aleuticum,Adiantum aleuticum,"Shady places in damp soil, rich in humus; occasional in suitable habitat; represented by var. aleuticum Rupr.",,,AS
saanich,Pteridaceae,Aspidotis densa,Aspidotis densa,"Exposed talus slopes and crevices; restricted to Esquimalt, Langford, Goldstream, and Mount Finlayson; fairly abundant in these areas.",,,
saanich,Pteridaceae,Cryptogramma acrostichoides,Cryptogramma acrostichoides,"Talus slopes, ledges, and crevices; Goldstream and Langford areas. No vouchers found at V. Beamish Teanook Lake 1961. A&OC Braemar Peak, Langford 1976",,,
saanich,Pteridaceae,Myriopteris gracillima,Myriopteris gracillima,"Exposed crevices and ledges of igneous rocks; very rare and decreasing in its occurrence; restricted to Mount Finlayson, where it was collected by J. R. Anderson in 1897 and 1929. Collected several time from Mt. Finlayson since. H.J obs Mt. Finlayson April 16, 1983. GD Mt Finlayson 1992. HLR Mt Work 1996. Miskellys Gowland Todd Park iNaturalist observations 2013.",,,
saanich,Pteridaceae,Pentagramma triangularis,Pentagramma triangularis,"Rocky ledges and crevices; collected at Cedar Hill in 1915 and Fairfield in 1934; presently known from Mount Douglas, Thetis Lake Park, Langford, and Goldstream areas; most abundant in Langford and Goldstream; known in British Columbia only from the dry southeastern part of Vancouver Island.",,,
saanich,Ranunculaceae,Aconitum columbianum,Aconitum columbianum,Reported by M. C. Melburn from Victoria in 1953; out of its range and most likely planted. No coast records.,,,TL
saanich,Ranunculaceae,Actaea rubra,Actaea rubra,Moist woods and streambanks; sporadic in the Saanich and Highland wooded areas.,,,
saanich,Ranunculaceae,Anemone lyallii,Anemonoides grayi,"Woods, thickets, and open parkland; abundant in the past; becoming rare; Beacon Hill, Saanich, and Goldstream. Davidson Esquimalt 1912.",,,TL
saanich,Ranunculaceae,Aquilegia formosa,Aquilegia formosa,Open woods and thickets; widely distributed throughout.,,,AS
saanich,Ranunculaceae,Caltha palustris,Caltha palustris,"Wet places; known from Blenkinsop Road, where it was collected by M. C. Melburn in 1958 and 1959. iNaturalist observations throughout - several appear to be naturalized.",,,
saanich,Ranunculaceae,Clematis vitalba,Clematis vitalba,Many iNaturalist observations for area. No herbarium records found.,,,
saanich,Ranunculaceae,Delphinium ajacis,Consolida ajacis,Marr Langford Highway 2007,,,
saanich,Ranunculaceae,Delphinium menziesii,Delphinium menziesii,"Coastal bluffs, grassy meadows, and wooded dry places; common throughout in suitable habitats.",,,
saanich,Ranunculaceae,Ficaria verna,Ficaria verna,Escaping cultivation throughout Victoria and Oak Bay. Many iNaturalist reports.,,,
saanich,Ranunculaceae,Halerpestes cymbalaria,Halerpestes cymbalaria,"Wet saline or alkaline soils; occasional; North Saanich, Sidney, and Goldstream.",,,
saanich,Ranunculaceae,Myosurus minimus,Myosurus minimus,"Moist ground; sporadic; Oak Bay, Saanich, and Sidney.",,,
saanich,Ranunculaceae,Nigella damascena,Nigella damascena,Native of Europe; escapee from cultivation; sporadic. Marr Hartland landfill 2007.,,,
saanich,Ranunculaceae,Ranunculus × heimburgerae,NA,"TCB and M. Heimberger many collections Oak Bay shoreline, Trial Island, Chatham Islands.",not in FPNW2,,
saanich,Ranunculaceae,Ranunculus acris,Ranunculus acris,Native of Europe; widely established on moist soil throughout.,,,
saanich,Ranunculaceae,Ranunculus alismifolius var. alismifolius,Ranunculus alismifolius alismifolius,"Swampy ground and margins of ponds; sporadic in Uplands, Oak Bay, and Cadboro Bay; decreasing; Carter Uplands 1914.",,,
saanich,Ranunculaceae,Ranunculus aquatilis,Ranunculus aquatilis,Ponds and sluggish streams; occasional throughout; vars. present aquatilis and diffusus With.,,,
saanich,Ranunculaceae,Ranunculus bulbosus,Ranunculus bulbosus,"Collected May 1, 1995 in the Deep Cove area, north of Victoria (Birch Road, west of Saanich Road - Lomer 95-003, and across from Deep Cove Store on West Saanich Road - Lomer 95-006). According to Vascular plants of British Columbia this species was last collected in B.C. in 1890.",,,
saanich,Ranunculaceae,Ranunculus californicus,Ranunculus californicus,"Trial Island and Chatham Islands. Short, grassy ground; some with Festuca sp. and Camassia leichtlinii. 1977 Grass forb meadow at south end of island 1974 Grassy swale among rocky outcrops",,,
saanich,Ranunculaceae,Ranunculus flammula,Ranunculus flammula,Wet ground to partly submerged; common throughout in suitable habitats.,,,
saanich,Ranunculaceae,Ranunculus gmelinii,Ranunculus gmelinii,TCB Uplands Park 1991.,,,
saanich,Ranunculaceae,Ranunculus lobbii,Ranunculus lobbii,"Aquatic annual; rare; known from Colwood, where it was collected by C. F. Newcombe in 1919 and Lost Lake, where it was collected by W. A. Newcombe in 1929;. Langford, Oak Bay, Blenkinsop Lake, Mt Douglas X-road. GD notes 1948 collection in RNVPoBC.",,,
saanich,Ranunculaceae,Ranunculus macounii,Ranunculus macounii,Wet places; sporadic in Beaver Lake area and Sidney.,,,
saanich,Ranunculaceae,Ranunculus occidentalis var. occidentalis,Ranunculus occidentalis occidentalis,Moist to well-drained dry soil; common throughout.,,,
saanich,Ranunculaceae,Ranunculus orthorhynchus,Ranunculus orthorhynchus,Moist fields and streams; common throughout.,,,
saanich,Ranunculaceae,Ranunculus parviflorus,Ranunculus parviflorus,"Collected from a proposed golf course at the end of Creed Road in Saanich March 10, 2002 by A. & O. Ceska. First known from Oregon 1981 and Washington 1995. Probably introduced with grass seed. FL Strathcona Park and Roost Farm, East Saanich Road.",,,
saanich,Ranunculaceae,Ranunculus repens,Ranunculus repens,Native of Europe; commonly established in most areas; a noxious garden weed.,,,
saanich,Ranunculaceae,Ranunculus sceleratus,Ranunculus sceleratus,"Brackish, grassy places; rare; collected in Island View Beach by A. Hockly in 1968. TCB Chatham Island 1992. Miskelly Panama Flats iNaturalist report 2014.",,,
saanich,Ranunculaceae,Ranunculus uncinatus,Ranunculus uncinatus,Moist soil; common throughout.,,,
saanich,Ranunculaceae,Thalictrum occidentale,Thalictrum occidentale,Open woods and meadows; sporadic in Sidney and Goldstream. JKH Discovery island 1890.,,,
saanich,Ranunculaceae,Trautvetteria caroliniensis,Trautvetteria caroliniensis,Moist woods and along streams; restricted to the Goldstream area.,,,
saanich,Resedaceae,Reseda alba,Reseda alba,Native of Europe; occasional escapee from cultivation; collected in Victoria by L. J. Clark in 1968.,,,
saanich,Rhamnaceae,Frangula purshiana,Frangula purshiana,"Woods, widely distributed throughout.",,,
saanich,Rosaceae,Amelanchier alnifolia,Amelanchier alnifolia semiintegrifolia,"Open woods, hillsides, and roadsides; common throughout.",,,"AS, TL"
saanich,Rosaceae,Aphanes arvensis,Alchemilla arvensis,"FL Dominion Experimental Farm 2005, Elk Lake 2007, Pt Elice Bridge 2009, Clement Macauly Point 1988.",,,TL
saanich,Rosaceae,Aphanes australis,Alchemilla australis,"AC Mt Work 1978, Scafe Hill 1977, Jocelyn Hill 1977, Finlayson Arm 1978.",,,
saanich,Rosaceae,Aphanes occidentalis,Alchemilla arvensis,"Open, dry ground; sporadic; known from Beacon Hill, Uplands, Ten Mile Point, and Thetis Lake Park.",,,
saanich,Rosaceae,Aruncus dioicus var. acuminatus,Aruncus dioicus acuminatus,"Wooded, moist areas along streams; rare; known from Goldstream and Highland districts; not collected recently.",,,
saanich,Rosaceae,Comarum palustre,Comarum palustre,"Bogs, wet meadows, and lake margins; Beaver, Swan, Prospect, and Thetis Lakes.",,,
