area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
sji,Lamiaceae,Glechoma hederacea,Glechoma hederacea,"Occasional adventive of lawns and damp, wedy sites.",,,
sji,Lamiaceae,Lamiastrum galeobdolon,Lamium galeobdolon,"Wright Eagle Cove Beach, San Juan iNaturalist reports 2019-2020.",,,
sji,Lamiaceae,Lamium amplexicaule,Lamium amplexicaule,"Occasional in weedy sites, larger islands.",,,
sji,Lamiaceae,Lamium hybridum,Lamium purpureum hybridum,"Occasional in moist waste places and gardens, usually in rich soil. Several Atkinson collections Lopez.",,,
sji,Lamiaceae,Lamium purpureum,Lamium purpureum,"Waste places, often in tilled soils or gardens; common.",,,
sji,Lamiaceae,Lycopus americanus,Lycopus americanus,"Wet lakeshores; rare; known only from Spencer Lake, Blakely",,,
sji,Lamiaceae,Lycopus europaeus,Lycopus europaeus,Dunwidddie & Zika Patos Island upper beach among drift logs 2018.,,,
sji,Lamiaceae,Lycopus uniflorus,Lycopus uniflorus,"Lakeshores, bogs and on fallen logs in or near fresh water; widespread and fairly common.",,,
sji,Lamiaceae,Marrubium vulgare,Marrubium vulgare,Disturbed meadows; widespread but sporadic.,,,
sji,Lamiaceae,Melissa officinalis,Melissa officinalis,"Cultivated and widely naturalized, roadsides mostly on San Juan.",,,
sji,Lamiaceae,Mentha canadensis,Mentha canadensis,"Lakes or pond edges, wet roadsides.",,,
sji,Lamiaceae,Mentha piperita,Mentha × piperita,Shallow water of lakes or ditches; occasional on larger islands. Both M. citrata and M. piperata reported.,,,
sji,Lamiaceae,Mentha rotundifolia,Mentha × rotundifolia,"Low, wet places where disturbed; Orcas; no recent records.",,,
sji,Lamiaceae,Mentha spicata,Mentha spicata,"Low, wet places; occasional on larger islands.",,,
sji,Lamiaceae,Nepeta cataria,Nepeta cataria,Occasional along roadsides; chiefly San Juan.,,,
sji,Lamiaceae,Prunella vulgaris,Prunella vulgaris,"Woodland margins to lawns and meadows, often weedy; common to abundant.",,,
sji,Lamiaceae,Scutellaria galericulata,Scutellaria galericulata,Sphagnum bogs and lake shorelines; fairly common locally on Orcas; rare on San Juan and Blakely.,,,
sji,Lamiaceae,Stachys cooleyae,Stachys chamissonis cooleyae,"Common and widespread; damp, shady sites.",,,
sji,Lamiaceae,Stachys mexicana,Stachys mexicana,"Peck Argyle and Friday harbour 1923, Beattie Mt Constitution date?",,,
sji,Lamiaceae,Stachys pratensis,NA,"Zike Friday Harbour mowed waste ground, full sun 2001. Synonym? Not in Washington checklist.",not in FPNW2,unrecognized taxon,AS
sji,Lamiaceae,Thymus pulegioides,Thymus pulegioides,Escaped and established on Shaw. Excluded on Washington check list.,,,
sji,Lentibulariaceae,Utricularia minor,Utricularia minor,"Cascade Lake and Summit Lake, Orcas. Shallow water shorelines Zike Cascade Lake 2002, Summit Lake 2016.",,,
sji,Lentibulariaceae,Utricularia vulgaris ssp. macrorhiza,Utricularia macrorhiza,"Deep to shallow water; San Juan, Orcas and Shaw.",,,
sji,Liliaceae,Erythronium oregonum ssp. oregonum,Erythronium oregonum,"Dry conifer forest margins to open meadows; fairly common, esdpecially where undisturbed.",,,
sji,Liliaceae,Fritillaria affinis,Fritillaria affinis,"Meadows and open woods throughout most common on coastal blufs. Population with pure yellow tepals at Iceberg Point, Lopez Island.",,,
sji,Liliaceae,Fritillaria camschatcensis,Fritillaria camschatcensis,"Rare; grassy bulffs by sea; originally colledcted by Capt. Archibald Menzies on Orcas Island 1792. Recently reported from Bald Hill, San Juan Island and Orcas Island. Formerly present near Cattle Point.",,,
sji,Liliaceae,Lilium columbianum,Lilium columbianum,"Uncommon but widespread; dry open woodlands to gravely, scrubby roadsides.",,,
sji,Liliaceae,Prosartes hookeri,Prosartes hookeri,Rare; collected by F.H. Frye 1908 near Mt Dallas; moist woods.,,,
sji,Lycopodiaceae,Lycopodium clavatum,Lycopodium clavatum,"Rare; deep coniferous forest, Mountain Lake and Twin Lakes trail, Orcas. Also known from Blakely. Zika and Dunwiddie Raven Ridge Trail, Orcas 2021.",,,
sji,Lythraceae,Lythrum salicaria,Lythrum salicaria,Introduced and escaped around a few ponds on San Juan.,,,
sji,Malvaceae,Alcea rosea,Alcea rosea,Occasional escape on Orcas.,,,
sji,Malvaceae,Malva moschata,Malva moschata,Occasional in ruderal sites on larger islands.,,,
sji,Malvaceae,Malva neglecta,Malva neglecta,"Occasional in waste places, mostly in towns.",,,
sji,Malvaceae,Malva sylvestris,Malva sylvestris,Ruderal sites on larger islands.,,,
sji,Malvaceae,Sidalcea hendersonii,Sidalcea hendersonii,"Grassy salt or brackish marshes. Argyle, Garrison and Wescott Bays on San Juan east side of Henry; Fishermans Bay, Lopez.",,,
sji,Melanthiaceae,Toxicoscordion venenosum var. venenosum,Toxicoscordion venenosum venenosum,Abundant; moist meadows throughout.,,,
sji,Melanthiaceae,Veratrum viride,Veratrum viride,iNaturalist report Cady Mountain 2020,,,
sji,Menyanthaceae,Menyanthes trifoliata,Menyanthes trifoliata,"Shallow, muddy lake edges; most common on Orcas but also on San Juan.",,,
sji,Montiaceae,Calandrinia ciliata,Calandrinia ciliata,"Occasional, vernally moist depressions on open rock outcrops and south facing meadows; most common on San Juan.",,,
sji,Montiaceae,Claytonia exigua ssp. exigua,Claytonia exigua exigua,"Common, open places. Strand, moist meadows or outcrops.",,,
sji,Montiaceae,Claytonia parviflora,Claytonia parviflora,"Giblin Battleship Island 2009.Several collections - Sucia, Patos, Lopez and San Juan.",,,
sji,Montiaceae,Claytonia perfoliata,Claytonia perfoliata,Moist to dry transitional woods and edges; common to abundant.,,,
sji,Montiaceae,Claytonia rubra,Claytonia rubra,Many collection throughout. Shoreline to exposed cliffs and mountain tops.,,,
sji,Montiaceae,Claytonia sibirica,Claytonia sibirica,Moist woods and margins; common throughout.,,,
sji,Montiaceae,Lewisia columbiana,Lewisia columbiana,"Friday Harbour Marine Laboratory grounds. West across cove from main lab grounds.E facing slope. With moss covered rocks under Arbutus menziesii and Pseudotsuga menziesii. Abundant, growing with Plectritis congesta. Gage 1997. Planted?",,,
sji,Montiaceae,Montia dichotoma,Montia dichotoma,"Vernally moist depressions on rock outcrops; occasional, chiefly Mt Dallas-Mt Young, San Juan and Mt Constitution.",,,
sji,Montiaceae,Montia fontana,Montia fontana,"Moist meadows, seeps, vernal pools, less commonly margins of ponds, fairly common throughout.",,,
sji,Montiaceae,Montia howellii,Montia howellii,"Vernally moist depressions in meadows, at sites typically inundated by winter rains; Lopez, San Juan, Waldron.",,,
sji,Montiaceae,Montia linearis,Montia linearis,"Dry to moist meadows, widespread but infrequent.",,,
sji,Montiaceae,Montia parvifolia,Montia parvifolia,"Stream banks and shady seeps on rocky outcrops; often in uplands, occasionally on moist meadows; widespread but not common.","recorded by HJ: Montia parvifolia var. flagellaris, syn. M.parvifolia in FPNW2",,
sji,Nyctaginaceae,Abronia latifolia,Abronia latifolia,Strand locally abundant mostly on San Juan and Lopez. HJ Waldron Island 1983.,,,
sji,Nymphaeaceae,Nuphar polysepala,Nuphar polysepala,Abundant. Reported as N.lutea.,,,
sji,Nymphaeaceae,Nymphaea odorata,Nymphaea odorata,Introduced and established occasionally in lakes and ponds.,,,
sji,Onagraceae,Camissonia contorta,Camissonia contorta,Sand dunes and glacial outwash bluffs along the southern shore of San Juan; large numbers at South Beach decreasing east to Cattle Point and northwest to Mt Dallas. HJ obs 1983.,,,
sji,Onagraceae,Chamaenerion angustifolium,Chamaenerion angustifolium,Forest margins; cut over land roadsides and waste places. Common to abundant.,,,
sji,Onagraceae,Circaea alpina ssp. pacifica,Circaea alpina pacifica,"Common; cool, shady woods.",,,
sji,Onagraceae,Clarkia amoena,Clarkia amoena,"Less disturbed meadows, occasional; chiefly northern tier and adjacent islands. Ssp caurina and lindleyi present. Also gracilis = Clarkia gracilis (Piier) A. Nelson & J.F. McBr.",,,
sji,Onagraceae,Epilobium brachycarpum,Epilobium brachycarpum,"Dry, hard-packed soils and sunny waste places; common.",,,
sji,Onagraceae,Epilobium ciliatum,Epilobium ciliatum,"Mesic, rich soils throughout, often weedy.",,,
sji,Onagraceae,Epilobium densiflorum,Epilobium densiflorum,"Rare; wet, open places and shallow lake edges; known from a few sites in the Sportsman and Egg Lake/Roche Harbor Rd section; original collection Peck Friday Harbour, San Juan 1923.",,,
sji,Onagraceae,Epilobium hallianum,Epilobium hallianum,"E. ciliatum var glandulosum often common from higher elevation wetlands on Mt Constitution and low elevation fresh or salt-water marshes and ditches. SA Eastsound Marsh, mosit soils, with Boisduvalia stricta. date?",,,
sji,Onagraceae,Epilobium hirsutum,Epilobium hirsutum,"2007 Zika Friday Harbour, San Juan. Weedy ground near docks, full sun, with Calystegia, Rubus armeniacus.",,,
sji,Onagraceae,Epilobium hornemannii ssp. hornemannii,Epilobium hornemannii hornemannii,Henderson 1892 Mt Constitution report E. hornmanii var. lactiflorum = E. lactiflorum Haussskn.,,,
sji,Onagraceae,Epilobium lactiflorum,Epilobium lactiflorum,"Henderson summit Mt Constitution, Orcas 1892.",,,
sji,Onagraceae,Epilobium leptophyllum,Epilobium leptophyllum,"Peck bog, Cascade Lake, Orcas 1923.",,,
sji,Onagraceae,Epilobium minutum,Epilobium minutum,"Open, rocky outcrops; fairly common.",,,
sji,Onagraceae,Epilobium palustre,Epilobium palustre,"1983 Atkinson Killebrew Lake, 1999 Zika Summit Lake Orcas.Sphagnum mat. With Carex cusickii, C. viridiula, Juncus balticus.",,,
sji,Onagraceae,Epilobium torreyi,Epilobium torreyi,"Rare; recently collected near East Sound, Orcas. Open, wet site with Epilobium watsonii, Sparganium emersum and Phalaris. SA Eastsound 1992.",,,
sji,Onagraceae,Gayophytum diffusum,Gayophytum diffusum,Green Sentinal Island 2006. Roche Harbour Suksdorf 1899.,,,
sji,Onagraceae,Gayophytum humile,Gayophytum humile,"Martin sand dunes Cattle Point, San Juan 1961.",,,
sji,Onagraceae,Ludwigia palustris,Ludwigia palustris,"Shallow water at edge of lakes; Orcas, Blakely and San Juan. Zika Hummel Lake, Lopez 2016",,,
sji,Onagraceae,Oenothera glazioviana,Oenothera glazioviana,"Locally common in sandy, open soils at Argyle; occasional elsewhere on San Juan. Reported as O. erythrosepala Borb.",,,
sji,Ophioglossaceae,Botrypus virginianus,Botrypus virginianus,"Rare, stream valleys near Killebrew Lake, Orcas Island.",,,
sji,Ophioglossaceae,Ophioglossum pusillum,Ophioglossum pusillum,"Rare; Sphagnum bogs, west lobe of Orcas Island. First collected by Frye 1928.",,,
sji,Ophioglossaceae,Sceptridium multifidum,Sceptridium multifidum,"Moist meadows to Sphagnum bogs. Found on Lopez, Shaw, Orcas, San Juan, Sucia and Stuart, but scattered.",,,
sji,Orchidaceae,Calypso bulbosa var. occidentalis,Calypso bulbosa occidentalis,"Shady, dry to moist coniferous woods, fairly common to locally abundant, particularly in first or second growth forests.",,,
sji,Orchidaceae,Cephalanthera austiniae,Cephalanthera austiniae,"Rare; dense douglas fir forests near Entrance Mt, Orcas island.",,,
sji,Orchidaceae,Corallorhiza maculata var. occidentalis,Corallorhiza maculata occidentalis,Dry to moist shady coniferous forests; common throughout.,,,
sji,Orchidaceae,Corallorhiza mertensiana,Corallorhiza mertensiana,"Rare; dense, moist coniferous woods. Collected by Henderson on Mt Constitution 1892. Relocated there and also reported from Mt Dallas. McCutchen Roche Harbour woods iNaturalist observation 2020.",,,
sji,Orchidaceae,Corallorhiza striata var. striata,Corallorhiza striata striata,Dry douglas fir forests and margins; uncommon but widespread.,,,
sji,Orchidaceae,Epipactis gigantea,Epipactis gigantea,"Creso Kanaka Bay, San Juan 1961. Voucher at PSM.",,,
sji,Orchidaceae,Epipactis helleborine,Epipactis helleborine,Well established San Juan Island. Gravely roadsides to most forest margins. Known from Waldron and Orcas.,,,
sji,Orchidaceae,Goodyera oblongifolia,Goodyera oblongifolia,"Moist, mossy coniferous forest floors; common.",,,
sji,Orchidaceae,Liparis loeselii,Liparis loeselii,Rare; sphagnum bogs on west lobe of orcas Island. HJ collection at V,,,
sji,Orchidaceae,Neottia banksiana,Neottia banksiana,"Deep, moist coniferous woods; rare; San Juan and Orcas Islands",,,
sji,Orchidaceae,Neottia convallarioides,Neottia convallarioides,"Deep, moist coniferous woods, in mossy, boggy places; known from a single locality near Cold Springs an Mt Constitution.",,,
sji,Orchidaceae,Neottia cordata,Neottia cordata,"Deep, mossy coniferous forest floors; uncommon and irregular.",,,
sji,Orchidaceae,Platanthera dilatata,Platanthera dilatata,Rare; sphagnum bogs and lake shores; Mt Constitution and reported from San Juan Island.,,,
sji,Orchidaceae,Platanthera elegans ssp. elegans,Platanthera elegans elegans,"Dry, open coniferous forests; common throughout.",,,
sji,Orchidaceae,Platanthera elongata,Platanthera elongata,"Jensen Stuart Island, Crane Island 1965, Denton San Juan 1974, Jensen Orcas 1965, Rodman Orcas 1992.",,,
sji,Orchidaceae,Platanthera orbiculata,Platanthera orbiculata,"Rare; dry, open coniferous woods. Collected by Foster near Friday Harbour 1904. Small colony at Summit lake last reported 1990.",,,
sji,Orchidaceae,Platanthera stricta,Platanthera stricta,"Peat Bog, Mt Constiution Beattie 1909.",,,
sji,Orchidaceae,Platanthera transversa,Platanthera transversa,Pope San Juan 1904.,,,
sji,Orchidaceae,Platanthera unalascensis,Platanthera unalascensis,"Gravelly, dry forests to fairly open places; sporatic but fairly common throughout.",,,
sji,Orchidaceae,Spiranthes romanzoffiana,Spiranthes romanzoffiana,Vernal pools and moist meadows; fairly common throughout,,,
sji,Orobanchaceae,Aphyllon californicum ssp. californicum,Aphyllon californicum californicum,"Open rocky slopes, meadows and strand; scattered but widespread and fairly common in places.",,,
sji,Orobanchaceae,Aphyllon purpureum,Aphyllon purpureum,Locally common; parasite on Sedum.,,,
sji,Orobanchaceae,Bellardia viscosa,Bellardia viscosa,Common to locally abundant; wet open places.,,,
sji,Orobanchaceae,Castilleja attenuata,Castilleja attenuata,"Meadows, usually south facing without prior heavy disturbance, most common in the Sucia group.",,,
sji,Orobanchaceae,Castilleja hispida,Castilleja hispida,"Widespread but erratic; semi-open rocky slopes, open meadows, occasionally forest margins.",,,
sji,Orobanchaceae,Castilleja levisecta,Castilleja levisecta,"Rare; collected in 1917, 1923 and 1936 between Friday Harbour, Cattle Point and Kanaka Bay on San Juan. Recent popuations located along southern edge of San Juan and Shaw.",,,
sji,Orobanchaceae,Castilleja victoriae,Castilleja victoriae,Bellefond Lopez 2005.,,,
sji,Orobanchaceae,Euphrasia nemorosa,Euphrasia nemorosa,"Zika Eastsound 2005, Kilebrew Lake 2016. Gravelly roadside and mowed field.",,,
sji,Orobanchaceae,Kopsiopsis hookeri,Kopsiopsis hookeri,Coniferous forests San Juan and Orcas.,,,
sji,Orobanchaceae,Orthocarpus bracteosus,Orthocarpus bracteosus,Rare; known historically from 3 sites on San Juan; apparently extripated.,,,
sji,Orobanchaceae,Triphysaria pusilla,Triphysaria pusilla,"Common; meadows, weedy lawns.",,,
sji,Oxalidaceae,Oxalis corniculata,Oxalis corniculata,Gardens and roadsides in towns; occasional.,,,
sji,Papaveraceae,Corydalis lutea,Pseudofumaria lutea,"Escaping and spreading on a small scale, San Juan.",,,
sji,Papaveraceae,Dicentra formosa,Dicentra formosa,"Shady, moist stream valleys on Mt Constitution; also San Juan where itt is suspected to be a cultivation escape.",,,
sji,Papaveraceae,Eschscholzia californica ssp. californica,Eschscholzia californica californica,"Locally abundant. Gravell pit area Friday Harbour, Charles Island, Sentinal Island.",,,
sji,Papaveraceae,Fumaria officinalis,Fumaria officinalis,Occasionally escaped or adventive; San Juan.,,,
sji,Papaveraceae,Meconella oregana,Meconella oregana,Smith 1936 location withheld.,,,
sji,Papaveraceae,Papaver rhoeas,Papaver rhoeas,"Occasionally escaped, long persistant. Zika Roche Harbour 2000.",,,
sji,Papaveraceae,Papaver somniferum,Papaver somniferum,Fairly common but declining on San Juan; ruderal sites.,,,
sji,Phrymaceae,Erythranthe alsinoides,Erythranthe alsinoides,"Moist, rocky seepages and crevices; common on Orcas; widespread throughout.",,,
sji,Phrymaceae,Erythranthe guttata,Erythranthe guttata,"Common, wet or seepy sites fresh or salt. Erythranthe nasuta (Greene) G.I. Nesom also reported as widespread.",,,
sji,Phrymaceae,Erythranthe microphylla,Erythranthe microphylla,Reported from Gossip and John's Islands.,,,
sji,Phrymaceae,Erythranthe moschata,Erythranthe moschata,Damp woods and riparian thickets; rare in the interior of San Juan; fresh water sites on Mt Constitution.,,,
sji,Phrymaceae,Erythranthe nasuta,Erythranthe nasuta,"Rocky, shaded seepages, widespread throughout but scattered.",,,
sji,Phrymaceae,Erythranthe ptilota,Erythranthe ptilota,"Pope Trout Lake, San Juan 1904.",,,
sji,Pinaceae,Abies grandis,Abies grandis,Variable in lowland habitats; common.,,,
sji,Pinaceae,Picea sitchensis,Picea sitchensis,"Swampy soils near fresh water, less frequently shorelines and mixed, moist woodlands. Fairly common",,,
sji,Pinaceae,Pinus contorta var. contorta,Pinus contorta contorta,"Common to abundant; dry, sandy areas to moist woods and boggy lake shores.",,,
sji,Pinaceae,Pinus monticola,Pinus monticola,Local on Mt Constitution where mostly represented by young trees; rare elsewhere. Known from San Juan Island.,,,
sji,Pinaceae,Pseudotsuga menziesii,Pseudotsuga menziesii menziesii,Abundant throughout.,,,
sji,Pinaceae,Tsuga heterophylla,Tsuga heterophylla,"Dominant in denser coniferous forests, north facing slopes; larges concentration on Blakely and Orcas Islands.",,,
sji,Plantaginaceae,Callitriche heterophylla var. bolanderi,Callitriche heterophylla bolanderi,Ponds and lakes; most common on Orcas. var. bolanderi reported. C. anceps also reported but now = C. h.,,,
sji,Plantaginaceae,Callitriche palustris,Callitriche palustris,"Occasional lakes and ponds, most records for San Juan. Peck Trout Lake, San Juan 1923.",,,
sji,Plantaginaceae,Collinsia grandiflora,Collinsia grandiflora,"Open, grassy bulffs, rocky outcrops. FAofSJI shows many collections - no Lopez.",,,
sji,Plantaginaceae,Collinsia parviflora,Collinsia parviflora,"Abundant; open, grassy bulffs, rocky outcrops.",,,
sji,Plantaginaceae,Cymbalaria muralis,Cymbalaria muralis,"Escaping cultivation from rock gardens. Roche Harbour Atkinson 1983, Zika 2001.",,,
sji,Plantaginaceae,Digitalis purpurea,Digitalis purpurea,"Common to abundant; wooded roadside, disturbed and cut over forest.",,,
sji,Plantaginaceae,Gratiola ebracteata,Gratiola ebracteata,"Low, wet places; rare; recent San Juan report - no details.",,,
sji,Plantaginaceae,Hippuris montana,Hippuris montana,"Sphagnum mats; local at Summit Lake, Mt Constitution, Orcas.",,,
sji,Plantaginaceae,Hippuris vulgaris,Hippuris vulgaris,"Common; shallow, fresh water. Especially abundant on Orcas.",,,
sji,Plantaginaceae,Linaria dalmatica,Linaria dalmatica,"Open, sandy soils; occasional on San Juan.",,,
sji,Plantaginaceae,Linaria vulgaris,Linaria vulgaris,Occasional; gardens and rroadsides in Friday Harbour.,,,
sji,Plantaginaceae,Nuttallanthus texanus,Nuttallanthus texanus,Seeps on shady rock outcrop; rare; known from Sucia.,,,
sji,Plantaginaceae,Plantago elongata,Plantago elongata,"Rocky bluffs and vernal pools near salt water, strand; common throughout. P. bigelovii also reported - now submerged in elongata",,,
sji,Plantaginaceae,Plantago lanceolata,Plantago lanceolata,Common throughout.,,,
sji,Plantaginaceae,Plantago major,Plantago major,"Abundant weed of roadsides, lawns and wet places.",,,
sji,Plantaginaceae,Plantago maritima,Plantago maritima,"Common throughout; rocky bluffs exposed to salt spray, beaches and salt marshes.",,,
sji,Plantaginaceae,Veronica americana,Veronica americana,"Open, wet places throughout.",,,
sji,Plantaginaceae,Veronica arvensis,Veronica arvensis,"Abundant adventive of rocky outcrops, roadsides and meadows.",,,
sji,Plantaginaceae,Veronica chamaedrys,Veronica chamaedrys,"Atkinson Friday Harbour, San Juan 1982.",,,
sji,Plantaginaceae,Veronica filiformis,Veronica filiformis,Adventive of lawns; occasional.,,,
sji,Plantaginaceae,Veronica officinalis,Veronica officinalis,"Moist forest margins, cut-over areas and roadsides; common.",,,
sji,Plantaginaceae,Veronica peregrina var. xalapensis,Veronica peregrina xalapensis,"Vernal pools and low, damp meadows; rather rare. Var. xalapensis (Kunth) Pennell",,,
sji,Plantaginaceae,Veronica persica,Veronica persica,"Damp, rich soils in the open, lawns; occasional on larger islands.",,,
sji,Plantaginaceae,Veronica scutellata,Veronica scutellata,"Common; ponds, lake edges, ditches.",,,
sji,Plantaginaceae,Veronica serpyllifolia,Veronica serpyllifolia,Open to semi-open places; common. Vars s. and humifusa both present.,,,
sji,Plumbaginaceae,Armeria maritima ssp. californica,Armeria maritima californica,"Locally abundant throughout; open rocky or gravelly sites, usually near salt water. Vars maritima and californica both present.",,,
sji,Poaceae,Achnatherum lemmonii ssp. lemmonii,Eriocoma lemmonii lemmonii,Gravelly meadows and rocky benchland; quite common. Rapp Mt Constitution 1981collection reported as Stipa occidentalis Thurb. =lemmonii?,,,
sji,Poaceae,Achnatherum nelsonii ssp. nelsonii,Eriocoma nelsonii nelsonii,Sporadically occuring on hilly prairies. (=Rapp coll of Stipa occidentails on Flora of SJ web site?),,,
sji,Poaceae,Achnatherum occidentale,Eriocoma occidentalis,"Moran State Park, south side of Mount Constitution, open slopes around roadside viewpoint. P. Rapp 1981.",,,
sji,Poaceae,Agrostis capillaris,Agrostis capillaris,"Very common. Disturbed sites, roadsides.",,,
sji,Poaceae,Agrostis exarata,Agrostis exarata,"Widespread perennial, although uncommon; represented by vars exarata, minor and monolepsis. Meadows and roadsides.",,,
sji,Poaceae,Agrostis gigantea,Agrostis gigantea,"Var. major most common, var. alba in farm fields and roadsides, var. palustris in wet situations.",,,
sji,Poaceae,Agrostis microphylla,Agrostis microphylla,"Rare; collected by Lawrence 1904. Gravley soil near salt water, Johns and Stuart Islands.Possible HJ Lopez I 1984.",,,
sji,Poaceae,Agrostis pallens,Agrostis pallens,Dry prairies; rather uncommon.,,,
sji,Poaceae,Agrostis scabra,Agrostis scabra,Sporatic; generally occuring in moist areas. Collectedb most frequently on Orcas Island.,,,
sji,Poaceae,Aira caryophyllea,Aira caryophyllea,Abundant throughout on rocky or sandy soils.,,,
sji,Poaceae,Aira praecox,Aira praecox,"Abundant, generally where rocky or gravelly.",,,
sji,Poaceae,Alopecurus aequalis,Alopecurus aequalis,Locally common on the muddy fringes of farm ponds and small lakes.; particularly on San Juan Island.,,,
sji,Poaceae,Alopecurus carolinianus,Alopecurus carolinianus,"Orcas Island, Eastsound, S side of road just E of Buck County Park, near Orcas Power & Light offices. Habitat:Semishaded ditch and vernally moist area, dried puddles; with Rorippa curvisiliqua and Epilobiu m;. S. Atkinson",,,
sji,Poaceae,Alopecurus geniculatus,Alopecurus geniculatus,"Occasional in shallow water and wet fields. Atkinson collection open vernally moist area at edge of playing field, with Polypogon monspeliensis, Poa, and Gnaphalium palustre, Upright Head, Lopez Island.",,,
sji,Poaceae,Alopecurus pratensis,Alopecurus pratensis,"Pastures, hedgerows and ditches, occasional, moist meadows.",,,
sji,Poaceae,Anthoxanthum odoratum,Anthoxanthum odoratum,"Roadside and rocky meadows, common throughout.",,,
sji,Poaceae,Apera interrupta,Apera interrupta,Zika Jones Island 2014.,,,
sji,Poaceae,Arrhenatherum elatius,Arrhenatherum elatius,"Weedy meadows, hedgerows and waste places; generally where disturbed. Fairly common. Vars biarstatum and bulbosum present",,,
sji,Poaceae,Avena barbata,Avena barbata,Sentinal Island and Barren Island 2006. original id A. fatua Zika reidentified.,,,
sji,Poaceae,Avena fatua,Avena fatua,"Occasional, roadside and fields.",,,
sji,Poaceae,Avena sativa,Avena sativa,Occasionally persisting for a few years in ditches and old fields.,,,
sji,Poaceae,Bromus commutatus,Bromus commutatus,"Roadsides and sun-baked, open places; occasional overall but abundant in a few places.",,,
sji,Poaceae,Bromus diandrus,Bromus diandrus,"Ruderal sites,often rocky, grazed meadows;common.",,,
sji,Poaceae,Bromus hordeaceus,Bromus hordeaceus,"Undisturbed meadows to pastures and waste areas, abundant.",,,
sji,Poaceae,Bromus inermis,Bromus inermis,Sporadic weed of fields and roadsides.,,,
sji,Poaceae,Bromus pacificus,Bromus pacificus,"Uncommon native perenial of open, moist ground at lower elevations.",,,
sji,Poaceae,Bromus sitchensis,Bromus sitchensis,"Open, rocky meadows, gravelly prairies; rather common.",,,
sji,Poaceae,Bromus sitchensis var. aleutensis,Bromus sitchensis aleutensis,Open rocky meadows and gravelly prairies; rather common. Var. sitchensis Trin. Reported,,,
sji,Poaceae,Bromus sitchensis var. carinatus,Bromus carinatus,"Fairly common perenial of dry, grassy meadows.",,,
sji,Poaceae,Bromus sterilis,Bromus sterilis,"Roadside and waste places, sporadic.",,,
sji,Poaceae,Bromus tectorum,Bromus tectorum,"South facing meadows, rocky outcrops and waste areas.",,,
sji,Poaceae,Bromus vulgaris,Bromus vulgaris,"Fairly common perenial of open woodlands and shady ravines; fairly common. Beattie 1909 Mt Constitution, Orcas collection id as B.ciliatus.",,,
sji,Poaceae,Calamagrostis canadensis,Calamagrostis canadensis,"Ocuring locally around lake margins; uncommon, mostly on Orcas Island.",,,
sji,Poaceae,Cinna latifolia,Cinna latifolia,"Peck Trout lake, San Juan 1923. Occasional, riparian habitats. ?? Not included in Floristic Atlas of SJI or A&S1993.",,,
sji,Poaceae,Cynosurus cristatus,Cynosurus cristatus,Common weed of roadsides and meadows.,,,
sji,Poaceae,Cynosurus echinatus,Cynosurus echinatus,"Meadows, pasture land and roadsides; very common.",,,
sji,Poaceae,Dactylis glomerata,Dactylis glomerata,"Meadows, pasture land and roadsides; very common.",,,
sji,Poaceae,Danthonia californica,Danthonia californica,"Irregularly distributed, occasionally becoming a dominant constitutiant of native grass prairie.",,,
sji,Poaceae,Danthonia spicata,Danthonia spicata,"Dry, transitional woodlands; uncommon. FS 1982 Mt Constitution.",,,
sji,Poaceae,Deschampsia cespitosa ssp. beringensis,Deschampsia cespitosa beringensis,"Local in salt marshes and low, wet places; uncommon.",not in FPNW2,,
sji,Poaceae,Deschampsia danthonioides,Deschampsia danthonioides,"Roadside near Argyle, San Juan Island Peck 1923.",,,
sji,Poaceae,Deschampsia elongata,Deschampsia elongata,Fairly common perenial of forest margins and disturbed area.,,,
sji,Poaceae,Distichlis spicata,Distichlis spicata,Locally common along shorelines; more common in salt marshes.,,,
sji,Poaceae,Echinochloa crus-galli,Echinochloa crus-galli,Occasional weed of lots and roadsides.,,,
sji,Poaceae,Elymus canadensis var. canadensis,Elymus canadensis canadensis,"Beattie Friday Harbour, San Juan 1909.",,,
sji,Poaceae,Elymus elymoides ssp. brevifolius,Elymus longifolius,"Gage & Rodman Summit of Mount Constitution, Moran State Park, Orcas 1992.",,,
sji,Poaceae,Elymus glaucus,Elymus glaucus,"Abundantperenial of open, grassy hillsides and transitional woodlands.",,,
sji,Poaceae,Elymus repens,Elymus repens,"Pastures, meadows and sandy beaches. Common throughout.",,,
sji,Poaceae,Elymus trachycaulus ssp. trachycaulus,Elymus trachycaulus trachycaulus,Widespread on saline or brackish soils throughout.,,,
sji,Poaceae,Festuca occidentalis,Festuca occidentalis,"Very common; typical of shady, coniferous woodlands throughout.",,,
sji,Poaceae,Festuca roemeri,Festuca roemeri,"Floberg, Boulder Island off Lopez Island. Open grassy 4 acre (?) island with rock/cliff shores. Only trees are several dozen stunted Pseudotsuga menziesii. Upland meadows on Mt Constitution, rare on upper elevation sloope elsewhere.",,,
sji,Poaceae,Festuca rubra,Festuca rubra,"Abundant native perenial;often the primary constitutant of native grass prairie. Vars. Littoralis and rubra . Rocky benchland, meadows and shorelines.",,,
sji,Poaceae,Festuca saximontana var. saximontana,Festuca saximontana saximontana,"Gage and Rodman Summit of Mount Constitution, Moran State Park, Orcas Island 1992.",,,
