area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
ogi,Orobanchaceae,Castilleja attenuata,Castilleja attenuata,"Open, grassy bluffs, all islands.",,,
ogi,Orobanchaceae,Castilleja hispida,Castilleja hispida,"Grassy bluffs and ledges, all islands.",,,
ogi,Orobanchaceae,Castilleja miniata var. dixonii,Castilleja miniata dixonii,RLT Anniversary Island 1978 voucher at UBC? Hill Mayne 1895.,,,
ogi,Orobanchaceae,Euphrasia nemorosa,Euphrasia nemorosa,"HJ Hydro service yard, Galiano 1980, Browning Harbour area, N Pender, WinterCove Park, Saturna picnic area.",,,
ogi,Orobanchaceae,Kopsiopsis hookeri,Kopsiopsis hookeri,"Magner forest below Quadra Hill, Galiano 2015. iNaturalist report near ER 128 Sphagnum bog, Galiano 2020. Green iNaturalist report Mayne 2020.",,,AS
ogi,Orobanchaceae,Rhinanthus minor ssp. groenlandicus,Rhinanthus groenlandicus,"Meadows and grassy fields, all islands.",,,
ogi,Orobanchaceae,Triphysaria pusilla,Triphysaria pusilla,"Meadows, weedy lawns, all islands.",,,AS
ogi,Oxalidaceae,Oxalis corniculata,Oxalis corniculata,"Occasional garden or greenhouse escape, not persistant.",,,
ogi,Papaveraceae,Eschscholzia californica ssp. californica,Eschscholzia californica californica,Roadsides and waste ground; all islands.,,,
ogi,Papaveraceae,Fumaria officinalis,Fumaria officinalis,Galiano location? T. Taylor observation.,,,
ogi,Papaveraceae,Fumaria reuteri,Fumaria reuteri,AS Highland Road Galiano 2017. Straley Burrill Road; escapee date?,,,
ogi,Papaveraceae,Meconella oregana,Meconella oregana,"Open, grassy bluffs and ridges, HJ Saturna 1974, 1987. HJ Galiano. Batten Mt Sutil 2014.",,,
ogi,Papaveraceae,Papaver rhoeas,Papaver rhoeas,Waste places and old fields; rare N Pender,,,
ogi,Papaveraceae,Papaver somniferum,Papaver somniferum,Occasional escapee from cultivation. All islands.,,,
ogi,Phrymaceae,Erythranthe alsinoides,Erythranthe alsinoides,"Grassy bluffs, all islands.",,,
ogi,Phrymaceae,Erythranthe guttata,Erythranthe guttata,"Seepy spots on grassy bluffs, occasionally roadside ditches, all islands. E sookensis Benedict et al. (2012) reported for Galiano.",,,
ogi,Phrymaceae,Erythranthe microphylla,Erythranthe microphylla,"Galiano. Hybrid with E. nasuta called E sookensis B.G. Benedict et. al. Both nasuta and sookensis present? AW Galiano 1975 reported as Mimulus guttatus var depauperatus, Sullivan Saturna 1972, HJ Oaks Bulff N Pender 1981 HJ Heck Hill, Mayne 1980.",,,
ogi,Phrymaceae,Erythranthe moschata,Erythranthe moschata,"Ponds, ditches with standing water, all islands.",,,
ogi,Phrymaceae,Erythranthe nasuta,Erythranthe nasuta,"FL Great Beaver Swamp, Galiano 2014, HJ Saturna 1973",,,
ogi,Phrymaceae,Erythranthe sookensis,Erythranthe sookensis,"HJ Saturna 1974, A&OC-HLR North Pender 1983, HJ Mayne 1979, AW Galiano 1975, AS Mt Galiano 2021.",not in FPNW2,,
ogi,Pinaceae,Abies grandis,Abies grandis,"Lowlands, moist forest; locally common, all islands.",,,"AS, FL"
ogi,Pinaceae,Picea abies,Picea abies,AS Georgeson Bay 2016. Naturalized?,not in FPNW2,,
ogi,Pinaceae,Picea sitchensis,Picea sitchensis,"Very rare, south east shore line forest in salt spray zone, Saturna, Galiano, South Pender.",,,
ogi,Pinaceae,Pinus contorta var. contorta,Pinus contorta contorta,"Dry, south exposed woodlands, Dry north slopes and northeast coastlines. All islands.",,,AS
ogi,Pinaceae,Pinus monticola,Pinus monticola,"Sphagnum bog, Galiano. Not known from other main islands",,,AS
ogi,Pinaceae,Pinus ponderosa,Pinus ponderosa,"3 small trees in logged area Bodega Ridge, Galiano. Single seedling in clump of P. contorta East Point, Saturna. Planted trees along Bodega Beach Drive, Galiano.",,retain?,AS
ogi,Pinaceae,Pseudotsuga menziesii,Pseudotsuga menziesii menziesii,Moist to dry areas; generally distributed throughout the forested areas. All islands.,,,
ogi,Pinaceae,Tsuga heterophylla,Tsuga heterophylla,"Upland, north facing slopes; common. Very rare on south slopes and mesic lowland forest. All islands.",,,AS
ogi,Plantaginaceae,Callitriche heterophylla var. bolanderi,Callitriche heterophylla bolanderi,"Shallow standing water, Saturna, Mayne, Galiano. TRA S Pender 1960, confirmed PDW & HJ. var. heterophylla. HJ Saturna, Mayne, Prevost, Galiano. Macoun Mayne 1914.",,,
ogi,Plantaginaceae,Callitriche palustris,Callitriche palustris,HJ standing water in sedge fen Saturna 1978,,,
ogi,Plantaginaceae,Chaenorhinum minus,Chaenorhinum minus,"HJ Garden weed, Winter Cove area, Saturna 2003, also around Saturna Winery buildings.",,,
ogi,Plantaginaceae,Collinsia grandiflora,Collinsia grandiflora,"Open, grassy bluffs, all islands.",,,
ogi,Plantaginaceae,Collinsia parviflora,Collinsia parviflora,"Open, grassy bluffs, all islands.",,,
ogi,Plantaginaceae,Cymbalaria muralis,Cymbalaria muralis,"Escaping from rock gardens, Saturna, Galiano.",,,
ogi,Plantaginaceae,Digitalis purpurea,Digitalis purpurea,"Roadsides, waste places, logged ground, all islands.",,,AS
ogi,Plantaginaceae,Hippuris vulgaris,Hippuris vulgaris,"Ponds and shallow water of lakes, all islands.",,,
ogi,Plantaginaceae,Kickxia elatine,Kickxia elatine,"Mitchell Magic Lake area, N Pender 2019 iNaturalist report.",,,
ogi,Plantaginaceae,Linaria purpurea,Linaria purpurea,"Garden escapee, all islands.",,,
ogi,Plantaginaceae,Linaria vulgaris,Linaria vulgaris,"Roadside and waste ground Saturna, N Pender.",,,
ogi,Plantaginaceae,Nuttallanthus texanus,Nuttallanthus texanus,"Grassy bluffs and ledges; HJ Mt Heck, Mayne 1980, Mt Norman, S Pender 1981, Oaks Bluff, N Pender 1981, Bodega Hill, Galiano 1982. Observed several times Saturna but looks like I failed to get a collection to V.",,,
ogi,Plantaginaceae,Plantago elongata,Plantago elongata,"Grassy bluffs, rocky shoreline ledges, Saturna, Galiano, S Pender.",,,
ogi,Plantaginaceae,Plantago lanceolata,Plantago lanceolata,"Lawns, waste ground, cultivated ground, all islands.",,,
ogi,Plantaginaceae,Plantago major,Plantago major,"Lawns, roadsides and disturbed ground, all islands.",,,
ogi,Plantaginaceae,Plantago maritima,Plantago maritima,"Rocky shoreline and salt marshes, all islands.",,,
ogi,Plantaginaceae,Veronica americana,Veronica americana,"Standing water in ditches, fens and ponds, all islands.",,,AS
ogi,Plantaginaceae,Veronica arvensis,Veronica arvensis,"Waste ground, grassy bluffs, disturbed ground, all islands.",,,AS
ogi,Plantaginaceae,Veronica filiformis,Veronica filiformis,"Lawns, meadows, Saturna, Galiano.",,,AS
ogi,Plantaginaceae,Veronica officinalis,Veronica officinalis,"Roadsides and disturbed fields, all islands.",,,AS
ogi,Plantaginaceae,Veronica peregrina var. xalapensis,Veronica peregrina xalapensis,"Meadows, dirt roads, vernal wet spots, all islands.",,,AS
ogi,Plantaginaceae,Veronica persica,Veronica persica,"HJ construction dirt pile, Sturdies Bay. Galiano 1982.",,,AS
ogi,Plantaginaceae,Veronica scutellata,Veronica scutellata,"Fens, pond edges, all islands.",,,AS
ogi,Plantaginaceae,Veronica serpyllifolia,Veronica serpyllifolia,"Moist meadows, wet ground and disturbed sites, all islands.",,,AS
ogi,Plumbaginaceae,Armeria maritima ssp. californica,Armeria maritima californica,"TRA Otter Bay N Pender. AS Phillimore Point, Galiano 2017.",,,AS
ogi,Poaceae,Achnatherum lemmonii ssp. lemmonii,Eriocoma lemmonii lemmonii,"Open, grassy south facing bluffs, all islands.",,,AS
ogi,Poaceae,Agrostis capillaris,Agrostis capillaris,"Meadow and pasture throughout, all islands.",,,
ogi,Poaceae,Agrostis exarata,Agrostis exarata,"Roadsides and fields, all islands.",,,
ogi,Poaceae,Agrostis gigantea,Agrostis gigantea,"Lawns, fields and roadsides, all islands. Including Agrostis alba var. palustris and var. stolonifera",,,
ogi,Poaceae,Agrostis microphylla,Agrostis microphylla,"HJ record from East Point, Saturna, probably more widespread on othe islands. Pojar Cabbage Island 1976.",,,
ogi,Poaceae,Agrostis pallens,Agrostis pallens,"Dry upland pasture Saturna, Mayne, Galiano.",,,
ogi,Poaceae,Agrostis scabra,Agrostis scabra,"Logging roads, fens; all islands.",,,
ogi,Poaceae,Aira caryophyllea,Aira caryophyllea,"Open bluffs and grassy slopes, particularly where disturbed. All islands.",,,AS
ogi,Poaceae,Aira praecox,Aira praecox,"Open bluffs and grassy slopes, particularly where disturbed. All islands.",,,AS
ogi,Poaceae,Alopecurus aequalis,Alopecurus aequalis,"Buck Lake, North Pender, Money Lake and lowland fen on Mt David, Saturna, TRA South Pender.",,,
ogi,Poaceae,Alopecurus geniculatus,Alopecurus geniculatus,"Wet meadows, all islands.",,,
ogi,Poaceae,Alopecurus pratensis,Alopecurus pratensis,"Wet meadows and fields throughout, all islands.",,,
ogi,Poaceae,Anthoxanthum aristatum ssp. aristatum,Anthoxanthum aristatum aristatum,"Bellhouse park , rocky, thin soil. HJ",,,AS
ogi,Poaceae,Anthoxanthum odoratum,Anthoxanthum odoratum,"Grassy bluffs, dry fields throughout, all islands.",,,AS
ogi,Poaceae,Apera interrupta,Apera interrupta,"AC Oak Bluff Rd, N Pender 1983.",,,
ogi,Poaceae,Arrhenatherum elatius,Arrhenatherum elatius,"Dry meadows, farm fields and roadside, all islands.",,,
ogi,Poaceae,Avena sativa,Avena sativa,"Galiano, Occasionally introduced by highways, all islands",,,
ogi,Poaceae,Bromus commutatus,Bromus commutatus,HJ collections reidentified by LEP. Not known from area.,,,
ogi,Poaceae,Bromus diandrus,Bromus diandrus,"Roadside, grassy bluffs, disturbed ground. All islands.",,,
ogi,Poaceae,Bromus hordeaceus,Bromus hordeaceus,"Bluffs, roadside and waste ground. All islands.",,,
ogi,Poaceae,Bromus inermis,Bromus inermis,"Roadside, disturbed ground all islands.",,,
ogi,Poaceae,Bromus pacificus,Bromus pacificus,HJ collections all reidentified as others LEP. One remaining valid from Saturna,,,
ogi,Poaceae,Bromus secalinus,Bromus secalinus,AS Mt.Galiano iNaturalist observation 2017.,,,
ogi,Poaceae,Bromus sitchensis,Bromus sitchensis,"Saturna, Galiano, N Pender. Var. aleutensis and marginatus",,,
ogi,Poaceae,Bromus sitchensis var. aleutensis,Bromus sitchensis aleutensis,"Forest edges, bluffs, roadsides. All islands.",,,
ogi,Poaceae,Bromus sitchensis var. carinatus,Bromus carinatus,"Shoreline bluffs, roadsides and waste places.All islands. Var. marginatus",,,
ogi,Poaceae,Bromus sterilis,Bromus sterilis,"Fields, roadside and waste places throughout. All islands.",,,
ogi,Poaceae,Bromus tectorum,Bromus tectorum,"Roadsides, banks, and waste places, all islands.",,,
ogi,Poaceae,Bromus vulgaris,Bromus vulgaris,"Open woodland, trails; all islands.",,,
ogi,Poaceae,Calamagrostis canadensis,Calamagrostis canadensis,"Var. canadensis HJ Roe Lake, N Pender. Margins of small upland fens, Saturna.",,,
ogi,Poaceae,Cinna latifolia,Cinna latifolia,HJ Galiano Stockade Hill seepy spot in wet forest. AS ER15 Saturna 2020.,,,
ogi,Poaceae,Cynosurus cristatus,Cynosurus cristatus,"Fields, roadsides and waste places; common throughout. All islands.",,,
ogi,Poaceae,Cynosurus echinatus,Cynosurus echinatus,Roadside and waste ground. Spreading into grassy bluffs. All islands.,,,
ogi,Poaceae,Dactylis glomerata,Dactylis glomerata,"Farm fields, roadsides and grassy bluffs. All islands.",,,
ogi,Poaceae,Danthonia californica,Danthonia californica,Grassy ridges and bluffs. All islands.,,,
ogi,Poaceae,Danthonia decumbens,Danthonia decumbens,HLR collection Prevost Island.,,,
ogi,Poaceae,Danthonia intermedia,Danthonia intermedia,Galiano location? Miskelly 2017 Bioblitz.,,,
ogi,Poaceae,Deschampsia cespitosa ssp. beringensis,Deschampsia cespitosa beringensis,Galiano location? Tumbo Island HJ abundant in wet meadow next to salt marsh.,not in FPNW2,,
ogi,Poaceae,Deschampsia danthonioides,Deschampsia danthonioides,Cabbage Island Pojar. Galiano Bellhouse Point HJ 1984. A&O Ceska Tumbo Island 1976. Saturna Ball Field HJ 2000.,,,
ogi,Poaceae,Deschampsia elongata,Deschampsia elongata,"Roadside, disturbed and waste ground, all main islands.",,,
ogi,Poaceae,Digitaria sanguinalis,Digitaria sanguinalis,Abandoned garden Saturna HJ 1979.,,,
ogi,Poaceae,Distichlis spicata,Distichlis spicata,"Shoreline and strand, all islands.",,,
ogi,Poaceae,Echinochloa crus-galli,Echinochloa crus-galli,"Abandoned gardens, and introduced in hay. Saturna HJ. Ballingal Islets, Bennet 1989",,,
ogi,Poaceae,Elymus glaucus,Elymus glaucus,Open woods and dry hillside. All islands.,,,
ogi,Poaceae,Elymus repens,Elymus repens,"Fields, roadsides and waste places, all islands.",,,
ogi,Poaceae,Elymus trachycaulus ssp. trachycaulus,Elymus trachycaulus trachycaulus,"Roadsides, waste areas. Saturna, South Pender. Probably spread by highways throughout.",,,
ogi,Poaceae,Festuca occidentalis,Festuca occidentalis,"Shady, moss-floored forest, common. All islands.",,,
ogi,Poaceae,Festuca roemeri,Festuca roemeri,"Grassy bluffs Saturna, Mayne, Galiano",,,
ogi,Poaceae,Festuca rubra,Festuca rubra,Grassy bluffs and hillsides throughout. All islands.,,,
ogi,Poaceae,Festuca saximontana var. saximontana,Festuca saximontana saximontana,"Saarela and Cronk Mt Parke, Mayne 2007.",,,
ogi,Poaceae,Festuca subulata,Festuca subulata,"Moist, shady forest throughout. All islands.",,,
ogi,Poaceae,Festuca subuliflora,Festuca subuliflora,Dry Douglas Fir forest throughout. All islands.,,,
ogi,Poaceae,Festuca trachyphylla,Festuca trachyphylla,"Roadside in new gravel along Gaines Rd., Saturna HJ",,,
ogi,Poaceae,Glyceria borealis,Glyceria borealis,"Galiano, fen near summit of Mt Galiano.",,,
ogi,Poaceae,Glyceria declinata,Glyceria declinata,"HJ Mt Galiano 1982. F Lomer 1998 Mayne Island, northwest side, Dinner Point Community Park Habitat: Wet lawn in corner of old baseball field",,,
ogi,Poaceae,Glyceria elata,Glyceria elata,AS ER 128 Sphagnum bog Galiano 2018.,,,
ogi,Poaceae,Glyceria leptostachya,Glyceria leptostachya,GD Mt Galiano sedge fen 1982,,,
ogi,Poaceae,Glyceria occidentalis,Glyceria × occidentalis,"HJ Mayne wet meadow in shade of Salix lasiandra also Horton Bay. TRA South Pender. JP & HJ S Pender in a wetland in an agricultural field in standing water with Potentilla anserina, Rosa nutkana, Juncus effusus, Ranunculus repens, & Polygonum persicaria 1996.",,,
ogi,Poaceae,Glyceria striata,Glyceria striata,Galiano ER 128 Sphagnum Bog HJ 2003,,,
ogi,Poaceae,Holcus lanatus,Holcus lanatus,"Meadows, Farm fields disturbed groun throughout. All islands.",,,
ogi,Poaceae,Hordeum brachyantherum,Hordeum brachyantherum,"Wet meadows and salt marshes, all islands.",,,
ogi,Poaceae,Hordeum jubatum ssp. jubatum,Hordeum jubatum jubatum,Parker Island salt marsh HJ 1981.,,,
ogi,Poaceae,Hordeum murinum ssp. leporinum,Hordeum murinum leporinum,"Roadsides and waste ground throughout, all islands.",,,
ogi,Poaceae,Hordeum murinum ssp. murinum,Hordeum murinum murinum,Galiano w/ssp. Leporinum,,,
ogi,Poaceae,Koeleria macrantha,Koeleria macrantha,Grassy bluffs and ledges. All islands,,,AS
ogi,Poaceae,Leymus mollis ssp. mollis,Leymus mollis mollis,"Rocky shorelines, all islands.",,,
ogi,Poaceae,Lolium multiflorum,Lolium multiflorum,"Roadside, farm fields, meadows and disturbed ground. All islands.",,,
ogi,Poaceae,Lolium perenne,Lolium perenne,"Roadside, farm fields, meadows and disturbed ground. All islands.",,,AS
ogi,Poaceae,Melica harfordii,Melica harfordii,"Dry Fir-Arbutus forest Mayne, Saturna Galiano. Not found on Penders in dedicated search.",,,
ogi,Poaceae,Melica smithii,Melica smithii,Galiano Bodega ridge. Not relocated 2019. Crins above Montague Harbour 1986.,,,
ogi,Poaceae,Melica subulata,Melica subulata,"Shady to open coniferous forest, trails; All islands",,,
ogi,Poaceae,Panicum capillare,Panicum capillare,Flower beds and lawns under bird feeders Saturna. AS Bellhouse Park Galiano 2019.,,,
ogi,Poaceae,Panicum miliaceum ssp. ruderale,Panicum miliaceum ruderale,Saturna. Once in old garbage dump.,,,
ogi,Poaceae,Phalaris arundinacea,Phalaris arundinacea,"Wet meadows, ponds and lake margins. All islands.",,,
ogi,Poaceae,Phalaris canariensis,Phalaris canariensis,Disturbed ground. Saturna garbage dump. Mayne location? Galiano location?,,,
ogi,Poaceae,Phleum pratense,Phleum pratense,"Meadows, roadsides and farm fields. All islands.",,,
ogi,Poaceae,Phragmites australis ssp. australis,Phragmites australis australis,Galiano ER128 sphagnum bog. Original HJ coll det as communis now=> australis ssp a. ? ssp americanus AW 1975 on molecular evidence. Ligule of HJ coll membranous part of ligule ~1mm=americanus. Ssp undet for Galiano - recollect.,,,
ogi,Poaceae,Poa annua,Poa annua,Disturbed and waste ground throughout. All islands.,,,
ogi,Poaceae,Poa bulbosa,Poa bulbosa,"Roadsides, waste ground throughout. All islands. ssp. vivipara common",,,
ogi,Poaceae,Poa compressa,Poa compressa,Roadside and waste ground throughout. All islands.,,,
ogi,Poaceae,Poa confinis,Poa confinis,HJ Georgeson Island 1975.,,,
ogi,Poaceae,Poa howellii,Poa howellii,"Shady forest roadsides, logging roads. All islands.",,,
ogi,Poaceae,Poa infirma,Poa infirma,"FL Galiano Montague tidal mud; Sturdies Bay, crumbling blacktop margin 2014.",,,
ogi,Poaceae,Poa macrantha,Poa macrantha,"Anniversary island off Saturna RLT at UBC, A&OC and RTO N Pender 1983.",,,
ogi,Poaceae,Poa nemoralis,Poa nemoralis,HJ coll from Galiano at V location (DL 4?) 1984.,,,
ogi,Poaceae,Poa palustris,Poa palustris,HJ Saturna Scirpus-Carex fen 1996.,,,
ogi,Poaceae,Poa pratensis,Poa pratensis,"Lawn, roadside, fields, grassy bluffs. All islands",,,
ogi,Poaceae,Poa secunda ssp. secunda,Poa secunda secunda,"Grassy bluffs, seaside cliffs. All islands. Recheck vouchers at V",,,
ogi,Poaceae,Poa trivialis,Poa trivialis,Alder bottoms and moist shady sites. All islands.,,,
ogi,Poaceae,Polypogon monspeliensis,Polypogon monspeliensis,Marshy ground just above high tie line.Saturna and Galiano.,,,
ogi,Poaceae,Puccinellia distans,Puccinellia distans,TRA collection South Pender re-identified as P. nuttalliana,,,
ogi,Poaceae,Puccinellia nutkaensis,Puccinellia nutkaensis,"Salt marshes and mud flats Mayne, Galiano, N Pender.",,,
ogi,Poaceae,Puccinellia nuttalliana,Puccinellia nuttalliana,Salt marshes and mud flats. All islands.,,,
ogi,Poaceae,Puccinellia pumila,Puccinellia pumila,"Church Cove Saturna HJ. Whalers Bay, Montague, Galiano 11979 HJ. A&OC S Pender spit 1983, HJ Horton Bay Mayne 1975.",,,
ogi,Poaceae,Schedonorus arundinaceus,Lolium arundinaceum,"Farm fields, meadows and roadside, All islands.",,,
ogi,Poaceae,Schedonorus pratensis,Lolium pratense,Galiano location? Collector? HJ?,,,
ogi,Poaceae,Secale cereale,Secale cereale,Introduced by Highways for road cut stabilization. All islands.,,,
ogi,Poaceae,Setaria pumila,Setaria pumila,"Bird feeder escape, not persisting Saturna HJ.",,,
ogi,Poaceae,Setaria viridis,Setaria viridis,"Introduced from bird feeders also in gardens Saturna, Galiano, Mayne. Bellhouse Park, Galiano",,,
ogi,Poaceae,Torreyochloa pallida var. pauciflora,Torreyochloa pallida pauciflora,"Standing water, ponds, wetlands. All islands.",,,
ogi,Poaceae,Trisetum canescens,Trisetum canescens,Open Fir forest throughout. All islands.,,,
ogi,Poaceae,Trisetum cernuum,Trisetum cernuum,"Alder woodlands, Fir-sword fern forest. All islands.",,,
ogi,Poaceae,Vulpia bromoides,Festuca bromoides,"Dry meadow, disturbed ground and roadsides. All islands.",,,AS
ogi,Poaceae,Vulpia microstachys,Festuca microstachys,Roadsides and disturbed areas. All islands.,,,AS
ogi,Poaceae,Vulpia myuros,Festuca myuros,Roadsides and disturbed areas. All islands.,,,AS
ogi,Poaceae,Zizania aquatica,Zizania aquatica,TRA North Pender probably introduced. Persistant? Possibly Z. palustris? No herbarium record.,,,
ogi,Polemoniaceae,Collomia heterophylla,Collomia heterophylla,"Open ground, dirt roads, all islands.",,,
ogi,Polemoniaceae,Leptosiphon bicolor,Leptosiphon bicolor,"Open grassy bluffs and ridges, all islands.",,,
ogi,Polemoniaceae,Leptosiphon minimus,Leptosiphon minimus,"Taylor Bodega Ridge, Galiano 2006.",,,
ogi,Polemoniaceae,Microsteris gracilis,Microsteris gracilis,"Open bluffs, grassy roadsides, dirt roads, Saturna, Mayne, Galiano.",,,
ogi,Polemoniaceae,Navarretia squarrosa,Navarretia squarrosa,"Open ground, fields, and roadsides, all islands.",,,
ogi,Polygonaceae,Fallopia convolvulus,Fallopia convolvulus,"Gardens, waste ground, disturbed ground. All islands.",,,
ogi,Polygonaceae,Fallopia japonica,Reynoutria japonica,AS roadside Georgeson Bay Road Galiano 2016. HJ N Pender roadside 1983.,,,
ogi,Polygonaceae,Fallopia sachalinensis,Reynoutria sachalinensis,"Roadside HJ Mayne 1979, HJ also North Pender. J Macoun Mayne 1914.",,,
ogi,Polygonaceae,Persicaria amphibia,Persicaria amphibia,"Ponds, wetlands, lake edges. All islands.",,,
ogi,Polygonaceae,Persicaria lapathifolia,Persicaria lapathifolia,"Disturbed ground, gardens. All islannds.",,,
ogi,Polygonaceae,Persicaria maculosa,Persicaria maculosa,"Disturbed ground, gardens, wet meadows. All islands.",,,
ogi,Polygonaceae,Persicaria wallichii,Persicaria wallichii,"Fields in Village Bay, Mayne HJ 1983. Listed by Invasive Species Council of BC.",,,
ogi,Polygonaceae,Polygonum aviculare,Polygonum aviculare,"Open, waste places, hard-packed soil and disturbed cultivated land; a common and aggressive weed throughout;",,,
ogi,Polygonaceae,Polygonum fowleri,Polygonum fowleri,"Beaches, salt marsh edges, all islands.",,,
ogi,Polygonaceae,Polygonum nuttallii,Polygonum nuttallii,"HLR 2000 Gowland Point S Pender exposed site, open to SE winds and salt spray, partly bare soil and rubble.",,,
ogi,Polygonaceae,Polygonum spergulariiforme,Polygonum spergulariiforme,"Bluffs, grassy rocky south facing slopes. All islands.",,,
ogi,Polygonaceae,Pterostegia drymarioides,Pterostegia drymarioides,"Bahati iNaturalist observation Bellhouse Park, Galiano 2021.",not in FPNW2,,
ogi,Polygonaceae,Rumex acetosella,Rumex acetosella,"Grassy bluffs, roadside, cultivated and disturbed ground. All islands.",,,
ogi,Polygonaceae,Rumex conglomeratus,Rumex conglomeratus,"Disturbed ground, wetlands. All islands.",,,
ogi,Polygonaceae,Rumex crispus,Rumex crispus,"Gardens, cultivated ground. All islands.",,,
ogi,Polygonaceae,Rumex maritimus,Rumex maritimus,Tumbo salt marsh HJ 1979.,,,
ogi,Polygonaceae,Rumex obtusifolius,Rumex obtusifolius,"Roadside, wet wasteland, gardens. All islands.",,,
ogi,Polygonaceae,Rumex occidentalis,Rumex occidentalis,"Salt marshes. Saturna, Boot Cove. Parker HJ. TRA S Pender Spaldings landing 1959",,,
ogi,Polygonaceae,Rumex salicifolius,Rumex salicifolius,"Beaches, driftwood, occasional in fresh water. All islands.Forrest Island HJ.",,,
ogi,Polypodiaceae,Polypodium glycyrrhiza,Polypodium glycyrrhiza,"Shaded north slopes, mossy rocks, tree trunks; common throughout all islands. Occasional on small rocky islets",,,
ogi,Portulacaceae,Portulaca oleracea,Portulaca oleracea,"Gardens and waste ground. Saturna, North Pender.",,,
ogi,Potamogetonaceae,Potamogeton amplifolius,Potamogeton amplifolius,Galiano Laughlin Lake. North Pender Magic Lake.,,,
ogi,Potamogetonaceae,Potamogeton berchtoldii,Potamogeton berchtoldii,"Shallow ponds and lakes, all islands.",,,
ogi,Potamogetonaceae,Potamogeton crispus,Potamogeton crispus,"Shallow pond below Mt David, Saturna.",,,
ogi,Potamogetonaceae,Potamogeton foliosus,Potamogeton foliosus,"Magic Lake NP, Greenburn Lake SP",,,
ogi,Potamogetonaceae,Potamogeton gramineus,Potamogeton gramineus,Erickson & Gates Laughlin Lake Galiano. date?,,"""Potamogeton gramineus - Note says native to Europe, which is true, but it is also a native to N.A. including BC"" FL",FL
ogi,Potamogetonaceae,Potamogeton natans,Potamogeton natans,Shallow standing waters and lakes all islands,,,
ogi,Potamogetonaceae,Potamogeton oakesianus,Potamogeton oakesianus,"Single location, Farm pond below east slope of Mt Sutil. Re-check voucher. QC note: single P. oakesianus specimen at UBC has recently been redetermined as P. gramineus, and its been suggested that P. oakesianus does not occur in BC",,"""The identity of this collection was stalled when the virus hit. I believe this species was never in BC."" FL ""The id was Adolf Ceska’s, I have a note to recheck at V."" –HJ; ""At the UBC herbarium, I looked at some loan material from V recently. Among the sheets I borrowed was Potamogeton oakesianus from Galiano and Steelhead, BC. I annotated these two specimens to Potamogeton gramineus.  They appear to be narrow-leaved forms, sometimes called P. gramineus var. myriophyllus. But today, this is just thought to be part of the tremendous morphological variation of this species."" FL; Delete this record –AS","HJ, FL, AS"
ogi,Potamogetonaceae,Potamogeton praelongus,Potamogeton praelongus,"K Wall Buck Lake, N Pender 2020. iNaturalist post.",,,
ogi,Potamogetonaceae,Potamogeton pusillus,Potamogeton pusillus,PDW N Pender 1977.,,,
ogi,Potamogetonaceae,Potamogeton robbinsii,Potamogeton robbinsii,"Shallow lake below Mt. David, Saturna.",,,
ogi,Potamogetonaceae,Stuckenia filiformis,Stuckenia filiformis,"Tumbo Island in deep, brackish pools.",,,
ogi,Primulaceae,Cyclamen hederifolium,Cyclamen hederifolium,"Moser Graveyard, Galiano. Persisting and marginally naturalizing Saturna.",,,
ogi,Primulaceae,Dodecatheon hendersonii,Primula hendersonii,"HJ Dionisio Point, Galiano 1975, Krug Phillimore Point, Galiano 2017. AS Not common on islands.",,Primula,AS
ogi,Primulaceae,Dodecatheon pulchellum var. macrocarpum,Primula pauciflora macrocarpa,"Wet, grassy places. HJ seep on grassy cliffs above sea East Point, Saturna 1974. HJ Bellhouse Park, Galiano 1983.",,Primula,AS
ogi,Primulaceae,Lysimachia arvensis,Lysimachia arvensis,"Disturbed ground, often where water pools, all islands.",,,AS
ogi,Primulaceae,Lysimachia europaea,Lysimachia europaea,"HJ Cranberry Swamp, Saturna 1975, Sphagnum Bog, Galiano 1975.",,,AS
ogi,Primulaceae,Lysimachia latifolia,Lysimachia latifolia,"Shady, open upland forest, all islands.",,,AS
ogi,Primulaceae,Lysimachia maritima,Lysimachia maritima,"HJ Whalers Bay, Galiano mud flats 1979.",,,AS
ogi,Primulaceae,Lysimachia minima,Lysimachia minima,"HJ vernal pools Mayne, Saturna 1984. Macoun Mayne 1914. FL Valdes Island 2008. AS Galiano 2020.",,,AS
ogi,Primulaceae,Lysimachia thyrsiflora,Lysimachia thyrsiflora,"TRA Roe Lake NP, HJ Greenburn Lake, S Pender 1975. HJ Sphagnum bog Galiano 1981.",,,AS
ogi,Pteridaceae,Adiantum aleuticum,Adiantum aleuticum,"All main islands. Shady stream valleys and waterfalls, seasonal creek outlets on shorelines. Always associated with activly flowing water.",,,AS
ogi,Pteridaceae,Aspidotis densa,Aspidotis densa,Saturna mossy north slope meadow Mt. Fisher. Valdes in seepy herbaceous communities on the northeast coast,,,AS
ogi,Pteridaceae,Pentagramma triangularis,Pentagramma triangularis,South facing rocky ledges. All islands.,,,
ogi,Ranunculaceae,Actaea rubra,Actaea rubra,"Galiano not relocated. HJ creek in Georgeson Bay 1981, Morgan same 1935.",,,
ogi,Ranunculaceae,Aquilegia formosa,Aquilegia formosa,"Shady disturbed forest, roadsides. All islands.",,,AS
