iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Cadlina luteomarginata,50146,Cadlina luteomarginata,0,accepted,"MacFarland, 1966",200,"{""imerss.org:PMLS:313"":null,""imerss.org:PMLS:415"":null,""imerss.org:PMLS:507"":null,""imerss.org:PMLS:576"":null,""imerss.org:PMLS:649"":null,""imerss.org:PMLS:716"":null,""imerss.org:PMLS:798"":null,""imerss.org:PMLS:883"":null,""imerss.org:PMLS:947"":null,""imerss.org:PMLS:1045"":null,""imerss.org:PMLS:1127"":null,""imerss.org:PMLS:1256"":null,""imerss.org:PMLS:1409"":null,""imerss.org:PMLS:1499"":null,""imerss.org:PMLS:1690"":null,""imerss.org:PMLS:1769"":null,""imerss.org:PMLS:1866"":null,""imerss.org:PMLS:1944"":null,""imerss.org:PMLS:2017"":null,""imerss.org:PMLS:2116"":null,""imerss.org:PMLS:2215"":null,""imerss.org:PMLS:2307"":null,""imerss.org:PMLS:2414"":null,""imerss.org:PMLS:2506"":null,""imerss.org:PMLS:2591"":null,""imerss.org:PMLS:2682"":null,""imerss.org:PMLS:2925"":null,""imerss.org:PMLS:3041"":null,""imerss.org:PMLS:3129"":null,""imerss.org:PMLS:3330"":null,""imerss.org:PMLS:3436"":null,""imerss.org:PMLS:3578"":null,""imerss.org:PMLS:3579"":null,""imerss.org:PMLS:3693"":null,""imerss.org:PMLS:3806"":null,""imerss.org:PMLS:4023"":null,""imerss.org:PMLS:4136"":null,""imerss.org:PMLS:4253"":null,""imerss.org:PMLS:4364"":null,""imerss.org:PMLS:4444"":null,""imerss.org:PMLS:4524"":null,""imerss.org:PMLS:4644"":null,""imerss.org:PMLS:4763"":null,""imerss.org:PMLS:4886"":null,""imerss.org:PMLS:4983"":null,""imerss.org:PMLS:5079"":null,""imerss.org:PMLS:5222"":null,""imerss.org:PMLS:5311"":null,""imerss.org:PMLS:5404"":null,""imerss.org:PMLS:5506"":null,""imerss.org:PMLS:5593"":null,""imerss.org:PMLS:5679"":null,""imerss.org:PMLS:5886"":null,""imerss.org:PMLS:6011"":null,""imerss.org:PMLS:6117"":null,""imerss.org:PMLS:6231"":null,""imerss.org:PMLS:6318"":null,""imerss.org:PMLS:6413"":null,""imerss.org:PMLS:6591"":null,""imerss.org:PMLS:6677"":null,""imerss.org:PMLS:6779"":null,""imerss.org:PMLS:6897"":null,""imerss.org:PMLS:7025"":null,""imerss.org:PMLS:7155"":null,""imerss.org:PMLS:7227"":null,""imerss.org:PMLS:7309"":null,""imerss.org:PMLS:7431"":null,""imerss.org:PMLS:7541"":null,""imerss.org:PMLS:7649"":null,""imerss.org:PMLS:7743"":null,""imerss.org:PMLS:7852"":null,""imerss.org:PMLS:7942"":null,""imerss.org:PMLS:8048"":null,""imerss.org:PMLS:8134"":null,""imerss.org:PMLS:8239"":null,""imerss.org:PMLS:8321"":null,""imerss.org:PMLS:8402"":null,""imerss.org:PMLS:8504"":null,""imerss.org:PMLS:8597"":null,""imerss.org:PMLS:8693"":null,""imerss.org:PMLS:8783"":null,""imerss.org:PMLS:8867"":null,""imerss.org:PMLS:8944"":null,""imerss.org:PMLS:9015"":null,""imerss.org:PMLS:9110"":null,""imerss.org:PMLS:9191"":null,""imerss.org:PMLS:9269"":null,""imerss.org:PMLS:9351"":null,""imerss.org:PMLS:9445"":null,""imerss.org:PMLS:9555"":null,""imerss.org:PMLS:9556"":null,""imerss.org:PMLS:9674"":null,""imerss.org:PMLS:9790"":null,""imerss.org:PMLS:9913"":null,""imerss.org:PMLS:10013"":null,""imerss.org:PMLS:10115"":null,""imerss.org:PMLS:10206"":null,""imerss.org:PMLS:10343"":null,""imerss.org:PMLS:10437"":null,""imerss.org:PMLS:10599"":null,""imerss.org:PMLS:10706"":null,""imerss.org:PMLS:10872"":null,""imerss.org:PMLS:11031"":null,""imerss.org:PMLS:11135"":null,""imerss.org:PMLS:11212"":null,""imerss.org:PMLS:11322"":null,""imerss.org:PMLS:11444"":null,""imerss.org:PMLS:11536"":null,""imerss.org:PMLS:11639"":null,""imerss.org:PMLS:11734"":null,""imerss.org:PMLS:11825"":null,""imerss.org:PMLS:11940"":null,""imerss.org:PMLS:12043"":null,""imerss.org:PMLS:12125"":null,""imerss.org:PMLS:12224"":null,""imerss.org:PMLS:12317"":null,""imerss.org:PMLS:12381"":null,""imerss.org:PMLS:12466"":null,""imerss.org:PMLS:12561"":null,""imerss.org:PMLS:12745"":null,""imerss.org:PMLS:12873"":null,""imerss.org:PMLS:12982"":null,""imerss.org:PMLS:13196"":null,""imerss.org:PMLS:13421"":null,""imerss.org:PMLS:13501"":null,""imerss.org:PMLS:13583"":null,""imerss.org:PMLS:13702"":null,""imerss.org:PMLS:13806"":null,""imerss.org:PMLS:13898"":null,""imerss.org:PMLS:14134"":null,""imerss.org:PMLS:14207"":null,""imerss.org:PMLS:14300"":null,""imerss.org:PMLS:14398"":null,""imerss.org:PMLS:14571"":null,""imerss.org:PMLS:14667"":null,""imerss.org:PMLS:14762"":null,""imerss.org:PMLS:14882"":null,""imerss.org:PMLS:14978"":null,""imerss.org:PMLS:14979"":null,""imerss.org:PMLS:15075"":null,""imerss.org:PMLS:15182"":null,""imerss.org:PMLS:15279"":null,""imerss.org:PMLS:15376"":null,""imerss.org:PMLS:15498"":null,""imerss.org:PMLS:15611"":null,""imerss.org:PMLS:15722"":null,""imerss.org:PMLS:15836"":null,""imerss.org:PMLS:15955"":null,""imerss.org:PMLS:16071"":null,""imerss.org:PMLS:16165"":null,""imerss.org:PMLS:16249"":null,""imerss.org:PMLS:16330"":null,""imerss.org:PMLS:16417"":null,""imerss.org:PMLS:16515"":null,""imerss.org:PMLS:16609"":null,""imerss.org:PMLS:16940"":null,""imerss.org:PMLS:17135"":null,""imerss.org:PMLS:17324"":null,""imerss.org:PMLS:17411"":null,""imerss.org:PMLS:17511"":null,""imerss.org:PMLS:17628"":null,""imerss.org:PMLS:17724"":null,""imerss.org:PMLS:17792"":null,""imerss.org:PMLS:17853"":null,""imerss.org:PMLS:17996"":null,""imerss.org:PMLS:18071"":null,""imerss.org:PMLS:18174"":null,""imerss.org:PMLS:18232"":null,""imerss.org:PMLS:18362"":null,""imerss.org:PMLS:18425"":null,""imerss.org:PMLS:18543"":null,""iNat:128527436"":null,""iNat:129284428"":null,""iNat:186891647"":null,""iNat:2755483"":null,""iNat:2854829"":null,""iNat:2854911"":null,""iNat:2976038"":null,""iNat:86123491"":null,""iNat:106689084"":null,""iNat:156181066"":null,""iNat:156181086"":null,""iNat:164549642"":null,""iNat:164549664"":null,""iNat:164580527"":null,""iNat:164580533"":null,""iNat:164580535"":null,""iNat:164585577"":null,""iNat:164585592"":null,""iNat:169897134"":null,""iNat:169897153"":null,""iNat:172112391"":null,""iNat:173366547"":null,""iNat:174578439"":null,""iNat:175875931"":null,""iNat:181865047"":null,""iNat:181865053"":null,""iNat:181865062"":null,""iNat:181865063"":null,""iNat:182740575"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,luteomarginata,Andy Lamb,PMLS,,,,imerss.org:PMLS:313,1985-07-29T00:00:00.000Z,,,,,,iNat:186891647,2023-10-08T00:00:00.000Z,,,,,,,,
Cadlina modesta,47400,Cadlina modesta,0,accepted,"MacFarland, 1966",3,"{""iNat:68751936"":null,""iNat:69243367"":null,""iNat:69243368"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,modesta,,,,,,iNat:68751936,2014-04-08T00:00:00.000Z,,,,,,iNat:69243367,2018-06-18T00:00:00.000Z,,,,,,,,
Cadlina sylviaearleae,1119320,Cadlina sylviaearleae,0,accepted,"Korshunova, Fletcher, Picton, Lundin, Kashio, N. Sanamyan, K. Sanamyan, Padula, Schrödl & Martynov, 2020",6,"{""iNat:129284401"":null,""iNat:186891670"":null,""iNat:169325701"":null,""iNat:172112445"":null,""iNat:174579094"":null,""iNat:175875918"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,,,Cadlina,sylviaearleae,,,,,,iNat:129284401,2019-05-04T00:00:00.000Z,,,,,,iNat:186891670,2023-10-08T00:00:00.000Z,,,,,,,,
Calliostoma annulatum,121181,Calliostoma annulatum,0,accepted,"(Lightfoot, 1786)",5,"{""9e1232d7-45d8-4fdb-abc2-2512698e57af"":null,""imerss.org:PMLS:646"":null,""imerss.org:PMLS:3236"":null,""imerss.org:PMLS:6585"":null,""imerss.org:PMLS:11318"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,,Trochoidea,Calliostomatidae,Calliostomatinae,,Calliostoma,annulatum,,RBCM,,,986-00197-040,9e1232d7-45d8-4fdb-abc2-2512698e57af,1986-09-30T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:11318,2009-05-30T00:00:00.000Z,,,,,,,,
Calliostoma canaliculatum,131198,Calliostoma canaliculatum,0,accepted,"(Lightfoot, 1786)",9,"{""iNat:74711605"":null,""iNat:168028272"":null,""iNat:168028277"":null,""iNat:169325535"":null,""iNat:169325715"":null,""iNat:173366551"":null,""iNat:175870922"":null,""iNat:181865049"":null,""iNat:182593039"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,,Trochoidea,Calliostomatidae,Calliostomatinae,,Calliostoma,canaliculatum,,,,,,iNat:74711605,2021-04-20T00:00:00.000Z,,,,,,iNat:182593039,2023-09-09T00:00:00.000Z,,,,,,,,
Calliostoma ligatum,129920,Calliostoma ligatum,0,accepted,"(Gould, 1849)",132,"{""imerss.org:PMLS:310"":null,""imerss.org:PMLS:411"":null,""d6444944-dec9-4c47-a070-64941d078919"":null,""imerss.org:PMLS:714"":null,""imerss.org:PMLS:796"":null,""imerss.org:PMLS:879"":null,""imerss.org:PMLS:1043"":null,""imerss.org:PMLS:1126"":null,""imerss.org:PMLS:1243"":null,""imerss.org:PMLS:1405"":null,""imerss.org:PMLS:1688"":null,""imerss.org:PMLS:1863"":null,""imerss.org:PMLS:1940"":null,""imerss.org:PMLS:2013"":null,""imerss.org:PMLS:2112"":null,""imerss.org:PMLS:2212"":null,""imerss.org:PMLS:2748"":null,""imerss.org:PMLS:2920"":null,""imerss.org:PMLS:3127"":null,""imerss.org:PMLS:3235"":null,""imerss.org:PMLS:3573"":null,""imerss.org:PMLS:3932"":null,""imerss.org:PMLS:4019"":null,""imerss.org:PMLS:4250"":null,""imerss.org:PMLS:4759"":null,""imerss.org:PMLS:4979"":null,""imerss.org:PMLS:5219"":null,""imerss.org:PMLS:5399"":null,""imerss.org:PMLS:5677"":null,""imerss.org:PMLS:5777"":null,""imerss.org:PMLS:5880"":null,""imerss.org:PMLS:6007"":null,""imerss.org:PMLS:6113"":null,""imerss.org:PMLS:6228"":null,""imerss.org:PMLS:6315"":null,""imerss.org:PMLS:6410"":null,""imerss.org:PMLS:6508"":null,""imerss.org:PMLS:6676"":null,""imerss.org:PMLS:6776"":null,""imerss.org:PMLS:6892"":null,""imerss.org:PMLS:7020"":null,""imerss.org:PMLS:7149"":null,""imerss.org:PMLS:7306"":null,""imerss.org:PMLS:7425"":null,""imerss.org:PMLS:7537"":null,""imerss.org:PMLS:7646"":null,""imerss.org:PMLS:7740"":null,""imerss.org:PMLS:7849"":null,""imerss.org:PMLS:7937"":null,""imerss.org:PMLS:8045"":null,""imerss.org:PMLS:8320"":null,""imerss.org:PMLS:8595"":null,""imerss.org:PMLS:8690"":null,""imerss.org:PMLS:8865"":null,""imerss.org:PMLS:8942"":null,""imerss.org:PMLS:9014"":null,""imerss.org:PMLS:9190"":null,""imerss.org:PMLS:9268"":null,""imerss.org:PMLS:9347"":null,""imerss.org:PMLS:9443"":null,""imerss.org:PMLS:9786"":null,""imerss.org:PMLS:9909"":null,""imerss.org:PMLS:10007"":null,""imerss.org:PMLS:10204"":null,""imerss.org:PMLS:10274"":null,""imerss.org:PMLS:10594"":null,""imerss.org:PMLS:10700"":null,""imerss.org:PMLS:10865"":null,""imerss.org:PMLS:11026"":null,""imerss.org:PMLS:11132"":null,""imerss.org:PMLS:11317"":null,""imerss.org:PMLS:11442"":null,""imerss.org:PMLS:11534"":null,""imerss.org:PMLS:11636"":null,""imerss.org:PMLS:11939"":null,""imerss.org:PMLS:12041"":null,""imerss.org:PMLS:12315"":null,""imerss.org:PMLS:12380"":null,""imerss.org:PMLS:12556"":null,""imerss.org:PMLS:12650"":null,""imerss.org:PMLS:12741"":null,""imerss.org:PMLS:12868"":null,""imerss.org:PMLS:13313"":null,""imerss.org:PMLS:13804"":null,""imerss.org:PMLS:14204"":null,""imerss.org:PMLS:14395"":null,""imerss.org:PMLS:14569"":null,""imerss.org:PMLS:14664"":null,""imerss.org:PMLS:14878"":null,""imerss.org:PMLS:15073"":null,""imerss.org:PMLS:15180"":null,""imerss.org:PMLS:15276"":null,""imerss.org:PMLS:15374"":null,""imerss.org:PMLS:15495"":null,""imerss.org:PMLS:15605"":null,""imerss.org:PMLS:15831"":null,""imerss.org:PMLS:15951"":null,""imerss.org:PMLS:16067"":null,""imerss.org:PMLS:16695"":null,""imerss.org:PMLS:16937"":null,""imerss.org:PMLS:17066"":null,""imerss.org:PMLS:17128"":null,""imerss.org:PMLS:17320"":null,""imerss.org:PMLS:17508"":null,""imerss.org:PMLS:17625"":null,""imerss.org:PMLS:17722"":null,""imerss.org:PMLS:18069"":null,""imerss.org:PMLS:18276"":null,""imerss.org:PMLS:18357"":null,""imerss.org:PMLS:18627"":null,""iNat:128527387"":null,""iNat:129284353"":null,""iNat:2763492"":null,""iNat:7674350"":null,""iNat:12945448"":null,""iNat:15702526"":null,""iNat:24541621"":null,""iNat:24809387"":null,""iNat:30009606"":null,""iNat:67834434"":null,""iNat:68090678"":null,""iNat:70487022"":null,""iNat:70500138"":null,""iNat:70500161"":null,""iNat:70864443"":null,""iNat:70981821"":null,""iNat:84398155"":null,""iNat:86784499"":null,""iNat:102592170"":null,""iNat:106689115"":null,""iNat:164585563"":null,""iNat:168022889"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,,Trochoidea,Calliostomatidae,Calliostomatinae,,Calliostoma,ligatum,Andy Lamb,PMLS,,,,imerss.org:PMLS:310,1985-07-29T00:00:00.000Z,,,,,,iNat:168022889,2023-06-17T00:00:00.000Z,,,,,,,,
Calliostoma variegatum,1215044,Calliostoma variegatum,0,accepted,"P. P. Carpenter, 1864",2,"{""iNat:116334870"":null,""iNat:116497164"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,,Trochoidea,Calliostomatidae,Calliostomatinae,,Calliostoma,variegatum,,,,,,iNat:116334870,2008-05-22T00:00:00.000Z,,,,,,iNat:116497164,2008-05-24T00:00:00.000Z,,,,,,,,
Catriona columbiana,48973,Catriona columbiana,0,accepted,"(O'Donoghue, 1922)",1,"{""iNat:68793495"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Fionoidea,Trinchesiidae,,,Catriona,columbiana,,,,,,iNat:68793495,2014-04-09T00:00:00.000Z,,,,,,iNat:68793495,2014-04-09T00:00:00.000Z,,,,,,,,
Ceratostoma foliatum,116687,Ceratostoma foliatum,0,accepted,"(Gmelin, 1791)",222,"{""imerss.org:PMLS:255"":null,""imerss.org:PMLS:309"":null,""imerss.org:PMLS:409"":null,""imerss.org:PMLS:501"":null,""c3225691-cd36-4b95-9a8d-b995dd7f24a3"":null,""5d3ab1cd-c6b2-43fa-ad5f-775ffc90f7ff"":null,""9e97c11a-94fd-4901-9d2b-3f98f567670c"":null,""imerss.org:PMLS:715"":null,""imerss.org:PMLS:797"":null,""imerss.org:PMLS:878"":null,""imerss.org:PMLS:944"":null,""imerss.org:PMLS:1125"":null,""imerss.org:PMLS:1246"":null,""imerss.org:PMLS:1404"":null,""imerss.org:PMLS:1495"":null,""imerss.org:PMLS:1595"":null,""imerss.org:PMLS:1687"":null,""imerss.org:PMLS:1862"":null,""imerss.org:PMLS:1939"":null,""imerss.org:PMLS:2016"":null,""imerss.org:PMLS:2111"":null,""imerss.org:PMLS:2214"":null,""imerss.org:PMLS:2303"":null,""imerss.org:PMLS:2411"":null,""imerss.org:PMLS:2504"":null,""imerss.org:PMLS:2589"":null,""imerss.org:PMLS:2681"":null,""imerss.org:PMLS:2765"":null,""imerss.org:PMLS:2806"":null,""imerss.org:PMLS:2916"":null,""imerss.org:PMLS:3037"":null,""imerss.org:PMLS:3128"":null,""imerss.org:PMLS:3232"":null,""imerss.org:PMLS:3569"":null,""imerss.org:PMLS:3690"":null,""imerss.org:PMLS:3803"":null,""imerss.org:PMLS:3930"":null,""imerss.org:PMLS:4016"":null,""imerss.org:PMLS:4132"":null,""imerss.org:PMLS:4246"":null,""imerss.org:PMLS:4358"":null,""imerss.org:PMLS:4439"":null,""imerss.org:PMLS:4522"":null,""imerss.org:PMLS:4642"":null,""imerss.org:PMLS:4757"":null,""imerss.org:PMLS:4878"":null,""imerss.org:PMLS:4978"":null,""imerss.org:PMLS:5073"":null,""imerss.org:PMLS:5217"":null,""imerss.org:PMLS:5307"":null,""imerss.org:PMLS:5397"":null,""imerss.org:PMLS:5504"":null,""imerss.org:PMLS:5589"":null,""imerss.org:PMLS:5676"":null,""imerss.org:PMLS:5878"":null,""imerss.org:PMLS:6004"":null,""imerss.org:PMLS:6109"":null,""imerss.org:PMLS:6224"":null,""imerss.org:PMLS:6314"":null,""imerss.org:PMLS:6409"":null,""imerss.org:PMLS:6506"":null,""imerss.org:PMLS:6584"":null,""imerss.org:PMLS:6674"":null,""imerss.org:PMLS:6891"":null,""imerss.org:PMLS:7016"":null,""imerss.org:PMLS:7147"":null,""imerss.org:PMLS:7303"":null,""imerss.org:PMLS:7423"":null,""imerss.org:PMLS:7535"":null,""imerss.org:PMLS:7641"":null,""imerss.org:PMLS:7738"":null,""imerss.org:PMLS:7846"":null,""imerss.org:PMLS:7934"":null,""imerss.org:PMLS:8044"":null,""imerss.org:PMLS:8237"":null,""imerss.org:PMLS:8501"":null,""imerss.org:PMLS:8594"":null,""imerss.org:PMLS:8689"":null,""imerss.org:PMLS:8782"":null,""imerss.org:PMLS:8863"":null,""imerss.org:PMLS:8941"":null,""imerss.org:PMLS:9013"":null,""imerss.org:PMLS:9189"":null,""imerss.org:PMLS:9267"":null,""imerss.org:PMLS:9346"":null,""imerss.org:PMLS:9439"":null,""imerss.org:PMLS:9551"":null,""imerss.org:PMLS:9665"":null,""imerss.org:PMLS:9784"":null,""imerss.org:PMLS:9905"":null,""imerss.org:PMLS:10004"":null,""imerss.org:PMLS:10113"":null,""imerss.org:PMLS:10202"":null,""imerss.org:PMLS:10273"":null,""imerss.org:PMLS:10435"":null,""imerss.org:PMLS:10593"":null,""imerss.org:PMLS:10696"":null,""imerss.org:PMLS:10864"":null,""imerss.org:PMLS:11023"":null,""imerss.org:PMLS:11131"":null,""imerss.org:PMLS:11208"":null,""imerss.org:PMLS:11314"":null,""imerss.org:PMLS:11441"":null,""imerss.org:PMLS:11533"":null,""imerss.org:PMLS:11731"":null,""imerss.org:PMLS:11823"":null,""imerss.org:PMLS:11935"":null,""imerss.org:PMLS:12039"":null,""imerss.org:PMLS:12118"":null,""imerss.org:PMLS:12221"":null,""imerss.org:PMLS:12314"":null,""imerss.org:PMLS:12379"":null,""imerss.org:PMLS:12553"":null,""imerss.org:PMLS:12648"":null,""imerss.org:PMLS:12737"":null,""imerss.org:PMLS:12865"":null,""imerss.org:PMLS:12978"":null,""imerss.org:PMLS:13075"":null,""imerss.org:PMLS:13189"":null,""imerss.org:PMLS:13312"":null,""imerss.org:PMLS:13418"":null,""imerss.org:PMLS:13500"":null,""imerss.org:PMLS:13582"":null,""imerss.org:PMLS:13696"":null,""imerss.org:PMLS:13803"":null,""imerss.org:PMLS:13894"":null,""imerss.org:PMLS:13993"":null,""imerss.org:PMLS:14203"":null,""imerss.org:PMLS:14296"":null,""imerss.org:PMLS:14393"":null,""imerss.org:PMLS:14480"":null,""imerss.org:PMLS:14568"":null,""imerss.org:PMLS:14662"":null,""imerss.org:PMLS:14760"":null,""imerss.org:PMLS:14875"":null,""imerss.org:PMLS:14974"":null,""imerss.org:PMLS:15072"":null,""imerss.org:PMLS:15179"":null,""imerss.org:PMLS:15275"":null,""imerss.org:PMLS:15372"":null,""imerss.org:PMLS:15493"":null,""imerss.org:PMLS:15604"":null,""imerss.org:PMLS:15718"":null,""imerss.org:PMLS:15828"":null,""imerss.org:PMLS:15949"":null,""imerss.org:PMLS:16065"":null,""imerss.org:PMLS:16163"":null,""imerss.org:PMLS:16247"":null,""imerss.org:PMLS:16414"":null,""imerss.org:PMLS:16512"":null,""imerss.org:PMLS:16606"":null,""imerss.org:PMLS:16694"":null,""imerss.org:PMLS:16754"":null,""imerss.org:PMLS:16824"":null,""imerss.org:PMLS:16935"":null,""imerss.org:PMLS:17125"":null,""imerss.org:PMLS:17207"":null,""imerss.org:PMLS:17316"":null,""imerss.org:PMLS:17405"":null,""imerss.org:PMLS:17506"":null,""imerss.org:PMLS:17721"":null,""imerss.org:PMLS:17848"":null,""imerss.org:PMLS:17994"":null,""imerss.org:PMLS:18068"":null,""imerss.org:PMLS:18170"":null,""imerss.org:PMLS:18273"":null,""imerss.org:PMLS:18355"":null,""imerss.org:PMLS:18423"":null,""imerss.org:PMLS:18477"":null,""imerss.org:PMLS:18541"":null,""imerss.org:PMLS:18626"":null,""iNat:24792557"":null,""iNat:24818777"":null,""iNat:128527380"":null,""iNat:129151002"":null,""iNat:129284362"":null,""iNat:164178312"":null,""iNat:186891658"":null,""iNat:2976124"":null,""iNat:2976638"":null,""iNat:6425094"":null,""iNat:6425106"":null,""iNat:24771931"":null,""iNat:30009615"":null,""iNat:68090683"":null,""iNat:68195089"":null,""iNat:68195095"":null,""iNat:69181301"":null,""iNat:69181303"":null,""iNat:70487000"":null,""iNat:70487029"":null,""iNat:70487045"":null,""iNat:70864454"":null,""iNat:71173004"":null,""iNat:80151204"":null,""iNat:84398171"":null,""iNat:102592148"":null,""iNat:102593871"":null,""iNat:102593885"":null,""iNat:102593886"":null,""iNat:106689119"":null,""iNat:107457325"":null,""iNat:109397412"":null,""iNat:109397664"":null,""iNat:111109394"":null,""iNat:128747895"":null,""iNat:129488311"":null,""iNat:156180989"":null,""iNat:156181095"":null,""iNat:163264997"":null,""iNat:163264999"":null,""iNat:164549671"":null,""iNat:164555205"":null,""iNat:164585575"":null,""iNat:165841514"":null,""iNat:166012087"":null,""iNat:167489192"":null,""iNat:168028298"":null,""iNat:169325820"":null,""iNat:169897143"":null,""iNat:177091453"":null,""iNat:182740628"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Ceratostoma,foliatum,Andy Lamb,PMLS,,,,imerss.org:PMLS:255,1981-05-31T00:00:00.000Z,,,,,,iNat:186891658,2023-10-08T00:00:00.000Z,,,,,,,,
Cerberilla mosslandica,50477,Cerberilla mosslandica,0,accepted,"McDonald & Nybakken, 1975",1,"{""iNat:68752651"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Aeolidioidea,Aeolidiidae,,,Cerberilla,mosslandica,,,,,,iNat:68752651,2018-06-19T00:00:00.000Z,,,,,,iNat:68752651,2018-06-19T00:00:00.000Z,,,,,,,,
