id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references,Name,Description,geometry,_93,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
121021,ASU,Lichens,ASU,ca9232e9-9401-4c90-9845-d00fe37f0ac2,PreservedSpecimen,295aaf11-8e82-4a01-8809-da05f64dc879,NA,564951,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Stereocaulaceae|Stereocaulon,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Stereocaulon tomentosum,55628,Fr.,Stereocaulon,NA,tomentosum,NA,NA,Species,T. Ahti,NA,NA,NA,NA,NA,NA,W.B. Schofield; F.M. Boas,19567,1962-08-17,1962,8,17,229,NA,NA,NA,open sandy plain near river,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=93699c14-8af8-4b28-a993-aed029f294ee | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=76fd17aa-192f-4394-94dd-421423641b51 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=65fadfcf-16aa-4289-a6c1-6dd9098b32b4 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=41f5e9d0-7004-45b7-82d7-1cfd974628cd | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=3C60E3F4-0EBC-FA49-8AE9-848645F83BC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cheekeye, near Squamish River",NA,WGS84,500,NA,cmozzicato (2017-01-03 09:57:50),NA,2017-01-03; Google Maps,NA,copied from duplicate LSU LSU00148882; lat/long = center of Cheekeye; uncertainty = extent of Cheekeye,1050,NA,NA,NA,NA,NA,NA,NA,preprocessed,2021-09-30 12:37:06,http://creativecommons.org/licenses/by-nc/4.0/,NA,NA,295aaf11-8e82-4a01-8809-da05f64dc879,https://lichenportal.org/portal/collections/individual/index.php?occid=121021,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.155036, 49.799135),accepted,179804,Stereocaulon tomentosum
121029,ASU,Lichens,ASU,ca9232e9-9401-4c90-9845-d00fe37f0ac2,PreservedSpecimen,64a9f53a-929e-44a1-8f0f-648184f558ce,NA,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia rangiferina,63777,(L.) F. H. Wigg.,Cladonia,NA,rangiferina,NA,NA,Species,T. Ahti,NA,NA,NA,NA,NA,NA,G.F. Otto,176,1964-01-12,1964,1,12,12,NA,NA,NA,moss covered cliffs facing S or SE.; moss,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=006a99e0-104d-43a1-925d-d0b72dad7581 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=e93083bb-f6ba-6ba4-6d85-075c8e6fc4b9 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=52a39ce0-6e40-42e5-99b7-43b5a896beb2 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=457800D0-5DBA-D140-9EED-C25C2548B961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Lighthouse Park, Point Atkinson, West Vancouver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-30 12:37:06,http://creativecommons.org/licenses/by-nc/4.0/,NA,NA,64a9f53a-929e-44a1-8f0f-648184f558ce,https://lichenportal.org/portal/collections/individual/index.php?occid=121029,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2833333, 49.3333333),accepted,119778,Cladonia rangiferina
138027,SBBG,NA,NA,30f50ddd-33f0-4dd7-b5c1-ba3466904129,PreservedSpecimen,3ffea4dc-a596-4688-ba37-7ca75e461f5f,SBBG008909L,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia|Cladonia macilenta,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia macilenta var. bacillaris,56732,(Ach.) Schaer.,Cladonia,NA,macilenta,var.,bacillaris,Variety,D. Ward,December 2022,NA,NA,NA,NA,NA,G. F. Otto,2326,1968-12-01,1968,12,1,336,NA,12/1/1968,NA,"Basal part of elder trunk,",NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=2250683a-cfc2-4e9f-ab4c-44e61fb9f860 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=2d18c9b2-ca09-488d-9418-817404143b0a | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=B22EE150-D882-AF44-A3DE-6C04507867FF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Lighthouse Park Point Atkinson, W. Vancouver.",NA,NA,NA,49� 20' N 123� 17' W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,preprocessed,2007-07-01 00:00:00,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,3ffea4dc-a596-4688-ba37-7ca75e461f5f,https://lichenportal.org/portal/collections/individual/index.php?occid=138027,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.283333, 49.333333),accepted,117950,Cladonia macilenta
190886,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0122726,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Peltigera,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Peltigera praetextata,55990,(Fl�rke ex Sommerf.) Zopf,Peltigera,NA,praetextata,NA,NA,Species,"Miadlikowska, Jolanta",03.99,NA,NA,NA,NA,NA,"Ohlsson, Karl E",591,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,Talus slope within a dense Abies and Thuja forest; Growing on soil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,17c664c0-ee10-498c-88f2-998c8f5321b6,https://lichenportal.org/portal/collections/individual/index.php?occid=190886,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.0833359, 49.9500008),accepted,127051,Peltigera praetextata
199754,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0137473,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Tuckermannopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermannopsis orbata,54622,(Nyl.) M. J. Lai,Tuckermanopsis,NA,orbata,NA,NA,Species,"Imshaug, Henry A",Dec 1982,NA,NA,NA,NA,NA,"Ohlsson, Karl E",525,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,"Open, cut-over area with small groves of Populus growing along small stream; On Alnus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,24f49cca-72ba-4950-90c7-1063fd5ecd17,https://lichenportal.org/portal/collections/individual/index.php?occid=199754,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166992, 49.9500008),unaccepted,813868,Tuckermanopsis orbata
205190,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0144075,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Tuckermannopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermannopsis chlorophylla,54617,(Willd.) Hale,Tuckermanopsis,NA,chlorophylla,NA,NA,Species,"Keith, Jessie A",29-05-01,NA,NA,NA,NA,NA,"Ohlsson, Karl E",708,1969-07-12,1969,7,12,193,NA,12 July 1969,NA,"A sparse second growth of Thuja, Pinus, and Abies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Alice Lake Provinicial Park on Alice Lake, about 14 miles N of Squamish",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,936bac33-cca4-49fc-b3a4-7f9e7cb2773c,https://lichenportal.org/portal/collections/individual/index.php?occid=205190,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),unaccepted,1019557,Tuckermanopsis chlorophylla
205328,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0144221,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Tuckermannopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermannopsis chlorophylla,54617,(Willd.) Hale,Tuckermanopsis,NA,chlorophylla,NA,NA,Species,"Keith, Jessie A",29-05-01,NA,NA,NA,NA,NA,"Ohlsson, Karl E",480,1969-07-07,1969,7,7,188,NA,7 July 1969,NA,"A sparse second growth of Thuja, Pinus, and Abies; On Tsuga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Near Alice Lake Provinicial Park on Alice Lake, about 14 miles N of Squamish",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,0f97959d-9405-44e3-ac83-7298c982e8e0,https://lichenportal.org/portal/collections/individual/index.php?occid=205328,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),unaccepted,1019557,Tuckermanopsis chlorophylla
205329,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0144222,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Tuckermannopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermannopsis chlorophylla,54617,(Willd.) Hale,Tuckermanopsis,NA,chlorophylla,NA,NA,Species,"Keith, Jessie A",29-05-01,NA,NA,NA,NA,NA,"Ohlsson, Karl E",447,1969-07-07,1969,7,7,188,NA,7 July 1969,NA,"A sparse second growth of Thuja, Pinus, and Abies; On Tsuga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Near Alice Lake Provinicial Park on Alice Lake, about 14 miles N of Squamish",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,b4be4c98-6838-417c-98eb-3a8e8c6576c2,https://lichenportal.org/portal/collections/individual/index.php?occid=205329,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),unaccepted,1019557,Tuckermanopsis chlorophylla
216681,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0023847,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Tephromelataceae|Mycoblastus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Tephromelataceae,Mycoblastus affinis,54238,(Schaer.) Schauer,Mycoblastus,NA,affinis,NA,NA,Species,"Trana, Thomas D",26 Oct. 1979,NA,NA,NA,NA,NA,"Ohlsson, Karl E",430,1969-07-07,1969,7,7,188,NA,7 July 1969,A) Mycoblastus affinis\r\nB) M. snaguinarius (L.) Norm.,"A sparce second growth of Thuja, Pinus and Abies; On Tsuga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Near Alice Lake Provincial Park on Alice Lake, about 14 miles N of Squamish.",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,f5f2cf75-0ccf-4a84-90da-cfca1b235d1d,https://lichenportal.org/portal/collections/individual/index.php?occid=216681,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),accepted,182698,Mycoblastus affinis
216739,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0023904,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Tephromelataceae|Mycoblastus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Tephromelataceae,Mycoblastus sanguinarius,54243,(L.) Norman,Mycoblastus,NA,sanguinarius,NA,NA,Species,"Trana, Thomas D",30 May 1979,NA,NA,NA,NA,NA,"Ohlsson, Karl E",558,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,"Open, cut-over area with small groves of Populus growing along small stream; On Betula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park.,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,ad6c77f1-fdea-4527-8497-ce366d5285f6,https://lichenportal.org/portal/collections/individual/index.php?occid=216739,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166992, 49.9500008),accepted,127123,Mycoblastus sanguinarius
216740,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0023905,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Tephromelataceae|Mycoblastus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Tephromelataceae,Mycoblastus sanguinarius,54243,(L.) Norman,Mycoblastus,NA,sanguinarius,NA,NA,Species,"Trana, Thomas D",1 June 1979,NA,NA,NA,NA,NA,"Ohlsson, Karl E",549,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,"Open, cut-over area with small groves of Populus growing along small stream; On Tsuga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park.,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,3f75a7cf-a945-426c-aed8-13b0b650bd22,https://lichenportal.org/portal/collections/individual/index.php?occid=216740,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166992, 49.9500008),accepted,127123,Mycoblastus sanguinarius
216741,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0023906,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Tephromelataceae|Mycoblastus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Tephromelataceae,Mycoblastus sanguinarius,54243,(L.) Norman,Mycoblastus,NA,sanguinarius,NA,NA,Species,"Trana, Thomas D",21 Oct. 1979,NA,NA,NA,NA,NA,"Ohlsson, Karl E",626,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,Dense Thuja-Abies forest; On Tsuga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park.,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,914,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,87dc642d-fcc0-4640-ad58-64f7991d377e,https://lichenportal.org/portal/collections/individual/index.php?occid=216741,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.0999985, 49.9500008),accepted,127123,Mycoblastus sanguinarius
216742,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0023907,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Tephromelataceae|Mycoblastus,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Tephromelataceae,Mycoblastus sanguinarius,54243,(L.) Norman,Mycoblastus,NA,sanguinarius,NA,NA,Species,"Trana, Thomas D",30 May 1979,NA,NA,NA,NA,NA,"Ohlsson, Karl E",493,1969-07-10,1969,7,10,191,NA,10 July 1969,NA,Exposed rock cliffs; On Alnus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Twelve miles N of Cheekye along the Squamish River.,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,be5a813e-3e38-4113-8ccb-f72b693150c6,https://lichenportal.org/portal/collections/individual/index.php?occid=216742,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2666702, 49.8833351),accepted,127123,Mycoblastus sanguinarius
235555,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0041742,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia chlorophaea,53388,(Fl�rke ex Sommerf.) Sprengel,Cladonia,NA,chlorophaea,NA,NA,Species,"Ohlsson, Karl E",11 July 1969,NA,NA,NA,NA,NA,"Ohlsson, Karl E",581,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,Talus slope within a dense Abies and Thuja forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,9079a6b8-1bc8-48b8-94fc-bdde75e57bbb,https://lichenportal.org/portal/collections/individual/index.php?occid=235555,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.0833359, 49.9500008),accepted,1080564,Cladonia chlorophaea
235739,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0041918,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina mitis,53351,(Sandst.) Hustich,Cladonia,NA,mitis,NA,NA,Species,"Ohlsson, Karl E",10 July 1969,NA,NA,NA,NA,NA,"Ohlsson, Karl E",NA,1969-07-10,1969,7,10,191,NA,10 July 1969,NA,Exposed rock cliffs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Twelve miles north of Cheekye along the Squamish River,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,2efc1cc6-b3b9-405c-9c20-f6251b09250f,https://lichenportal.org/portal/collections/individual/index.php?occid=235739,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2666702, 49.8833351),unaccepted,462714,Cladonia arbuscula mitis
241261,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0046933,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Alectoria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Alectoria sarmentosa,53101,(Ach.) Ach.,Alectoria,NA,sarmentosa,NA,NA,Species,"Brodo, Irwin M",10 Jan 1974,NA,cfr.,NA,NA,NA,"Ohlsson, Karl E",NA,1969-07-07,1969,7,7,188,NA,7 July 1969,"[morphologically very close to A. olivetorica ined]\r\n\r\nmed C-, KC+ red, U-\r\n\r\nTLC 157-17:","A sparse second growth of Thuja, Pinus, and Abies; On dead spruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Near Alice Lake Provincial Park on alice Lake, about 14 miles N of Squamish",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,13e6a464-515c-44a7-91f8-8174aeeab376,https://lichenportal.org/portal/collections/individual/index.php?occid=241261,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),accepted,126626,Alectoria sarmentosa
241717,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0047361,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Alectoria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Alectoria sarmentosa,53101,(Ach.) Ach.,Alectoria,NA,sarmentosa,NA,NA,Species,"Ohlsson, Karl E",12 July 1969,NA,NA,NA,NA,NA,"Ohlsson, Karl E",735,1969-07-12,1969,7,12,193,NA,12 July 1969,NA,On a dead tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Alice Lake Provincial Park on Laice Lake, about 14 miles N of Squamish",NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,183,213,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,334b008c-301b-474d-9628-d2482d99f4ab,https://lichenportal.org/portal/collections/individual/index.php?occid=241717,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),accepted,126626,Alectoria sarmentosa
241718,MSC,Lichen,NA,5f30e2b3-b8ac-4f8e-8d85-718a8d09f07f,PreservedSpecimen,NA,MSC0047362,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Alectoria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Alectoria sarmentosa,53101,(Ach.) Ach.,Alectoria,NA,sarmentosa,NA,NA,Species,"Ohlsson, Karl E",11 July 1969,NA,NA,NA,NA,NA,"Ohlsson, Karl E",589,1969-07-11,1969,7,11,192,NA,11 July 1969,NA,Talus slope within a dense Abies and Thuja forest; On Abies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Black Tusk Area in Garibaldi Provincial Park,NA,NA,NA,NA,NA,OrigDegMin?,NA,NA,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-08 11:51:04,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,44d4aba7-bac6-428b-a0e9-feb8ae6001c6,https://lichenportal.org/portal/collections/individual/index.php?occid=241718,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.1166687, 49.7666664),accepted,126626,Alectoria sarmentosa
