id,occurrenceID,recordId,type,modified,language,license,rightsHolder,basisOfRecord,institutionID,collectionID,institutionCode,collectionCode,ownerInstitutionCode,informationWithheld,dataGeneralizations,catalogNumber,otherCatalogNumbers,scientificName,acceptedNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,identificationQualifier,vernacularName,nomenclaturalCode,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,reproductiveCondition,establishmentMeans,occurrenceRemarks,dynamicProperties,recordedBy,recordNumber,fieldNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,higherGeography,countryCode,country,stateProvince,county,locality,habitat,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceSources,georeferenceRemarks,Name,Description,geometry,_75,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
166809,ce3abdc3-49ff-4d19-a4f6-7d89bb2555d6,53E7EAB4-9FA0-48C4-94B2-FB6AD9D95389,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,368799,NA,Ilex aquifolium,Ilex aquifolium,Aquifoliaceae,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,aquifolium,NA,species,L.,NA,NA,ICBN,NA,NA,NA,NA,NA,fruits,NA,Occasional evergreen adventive trees 6 meters tall; shiny leaves; red shiny subglobose fruit 8.2-8.8 x 7.5-8.8 millimeters wide; 2-6 fruits/umbel.,NA,"Peter F. Zika, Frank Lomer",23748,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Marine Drive, near Clovelly Road, above the north shore of English Bay.","Steep partly sunny slope by railroad tracks, with Cotoneaster rehderi, Daphne laureola, Thuja, Rubus armeniacus.",262 ft.,80,NA,NA,NA,NA,"49° 20.5' N,  123° 15.6' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.26, 49.341667),accepted,53856,Ilex aquifolium
166810,534f5889-cf79-4825-b43c-098f61dfe227,32E75542-2446-4F8A-A2D1-D7E322448A47,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,368798,NA,Berberis darwinii,Berberis darwinii,Berberidaceae,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,darwinii,NA,species,Hook.,NA,NA,ICBN,NA,NA,NA,NA,NA,vegetative,NA,"1 meter tall adventive evergreen shrub, leaves shinyl.",NA,"P. F. Zika, Frank Lomer",23750,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Near Exit 5 on Route 1, near junction of Westport Road and Northwood Drive, above the north shore of English Bay.","Thickets in ditch below south-facing granite ledges overgrown with Rubus armeniacus, Rubus ursinus, Alnus rubra, Buddleja, Arbutus menziesii.",574 ft.,175,NA,NA,NA,NA,"49° 21.1' N,  123° 15.1' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.251667, 49.351667),accepted,75751,Berberis darwinii
167113,21e1d84a-fc91-4c83-87ae-99f149cd7f01,6DD83EAD-43F1-4ED4-99AE-BDBC53A3C9D6,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,369013,NA,Cotoneaster lacteus,Cotoneaster lacteus,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,lacteus,NA,species,W.W. Sm.,NA,NA,ICBN,NA,NA,NA,NA,NA,fruits,NA,"Uncommon evergreen adventive shrubs 2 meters tall; leaves 50-85 x 24-41 millimeters wide, veins sunken; 33-38 fruit/inflorescence; fruit red, subglobose, 5 x 5 millimeters wide.",NA,"Peter F. Zika, Frank Lomer",23749,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Marine Drive, near Horseshoe Bay ferry parking and Orch Hill Road, near north shore of English Bay.","Steep sunny granite ledges with Buddleja davidii, Thuja, Rubus armeniacus.",246 ft.,75,NA,NA,NA,NA,"49° 21.9' N,  123° 16.6' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.276667, 49.365),unaccepted,411074,Cotoneaster coriaceus
167145,ccec36bb-dff7-48c9-a0d9-e4b4f3b65eaf,65535AF4-0F52-4645-BCAD-4F46BE6269D4,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,369139,NA,Cotoneaster dammeri,Cotoneaster dammeri,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,dammeri,NA,species,C.K. Schneid.,NA,NA,ICBN,NA,NA,NA,NA,NA,fruits,NA,"Prostrate, trailing over granite cliffs from cracks, seen wild in 3 places in area; adventive evergreen shrub, leaves 10-32 x 6-17 millimeters wide, shiny, veins slightly sunken-reticulate; 20-21 stamens; fruit red, shiny, obovoid to broadly obovoid, 6.5-9.1 x 6-8.2 millimeters wide; (3)4-5 seeds/fruit; seed 3.6-4.4 x 2.2-2.5 millimeters wide.",NA,"P. F. Zika, Frank Lomer",23752,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Near Exit 5 on Route 1, near junction of Westport Road and Northwood Drive, above the north shore of English Bay.","5 meters above ditch, crack in cliff, with Rubus armeniacus, Rubus ursinus.",574 ft.,175,NA,NA,NA,NA,"49° 21.1' N,  123° 15.1' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.251667, 49.351667),accepted,160946,Cotoneaster dammeri
167356,abefa530-7f80-47ce-b49f-eb2ea18bb0d0,113B9434-BCF3-45F7-87E6-58DACECE771D,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,369399,NA,Cotoneaster hjelmqvistii,Cotoneaster hjelmqvistii,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,hjelmqvistii,NA,species,Flinck & B. Hylmo,NA,NA,ICBN,NA,J. Fryer,2011-01,NA,NA,fruits,NA,"3 adventive deciduous shrubs 0.8 meter tall, leaves turn bright red, 10-22 x 8-17 millimeters wide; 1-3 fruit/inflorescence; fruit red, obovoid, 6.4-9.3 x 6.1-9 millimeters wide; 2-3 seeds/fruit; seed 3.2-4.9 x 2.3-3.7 millimeters wide.",NA,"P. F. Zika, Frank Lomer",23756,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Near Exit 5 on Route 1, near junction of Westport Road and Northwood Drive, above the north shore of English Bay.","Thickets on south-facing granite ledges overgrown with Rubus armeniacus, Rubus ursinus, Alnus rubra, Buddleja, Arbutus menziesii.",574 ft.,175,NA,NA,NA,NA,"49° 21.1' N,  123° 15.1' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.251667, 49.351667),accepted,498832,Cotoneaster hjelmqvistii
167357,8ff33dc9-3a72-4327-8ea9-cea31210b6a4,067554C8-6784-46D5-ACE0-02BAC19C5097,PhysicalObject,2015-04-04 04:30:08,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,369398,NA,Cotoneaster divaricatus,Cotoneaster divaricatus,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,divaricatus,NA,species,Rehder & E.H. Wils.,NA,NA,ICBN,NA,NA,NA,NA,NA,fruits,NA,"Adventive deciduous 1 meter tall arching shrub, leaves turn dark red, fruit blackish-red or very dark red, mostly oblong, often splitting, 10-12.4 x 7.3-9.7 millimeters wide; 2(3) seeds/fruit; 12-14 stamens; seed 5-5.9 x 2.8-3.4 millimeters wide.",NA,"P. F. Zika, Frank Lomer",23755,NA,2007-11-13,2007,11,13,317,317,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Near Exit 5 on Route 1, near junction of Westport Road and Northwood Drive, above the north shore of English Bay.","Mossy granite ledges overgrown with Alnus rubra, Buddleja, Rubus armeniacus.",574 ft.,175,NA,NA,NA,NA,"49° 21.1' N,  123° 15.1' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.251667, 49.351667),accepted,160947,Cotoneaster divaricatus
171258,ae71cfc7-cc9e-4a82-b339-6394c0e8d6c7,5128B76F-5E9E-44E8-8CCE-EE4A06198F74,PhysicalObject,2016-04-19 08:19:42,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,373603,Accession: 373603,Cotoneaster sternianus,Cotoneaster sternianus,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,sternianus,NA,species,(Turrill) Boom,NA,NA,ICBN,NA,NA,NA,NA,NA,flowers,NA,"Adventive arching evergreen shrub, pink flowers 7-8 millimeters long; petals erect, red at base, white apex, dark pink filaments, white anthers with pink sutures, 3 styles; leaves with sunken veins.<br/>Single small tree ca. 4 meters tall in drier area several meters back from road; clearly wild, no orchards or homes in immediate area.<br/>Specimen used for illustration in Revision of Flora of the Pacific Northwest, WTU Herbarium, 2015.",NA,P. F. Zika,23851,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),accepted,791250,Cotoneaster sternianus
171260,df27c3ca-05d6-4c2c-9f16-3a29b6e37078,0A7E81EE-E23D-41C3-AD0E-C66893475445,PhysicalObject,2015-04-04 04:30:09,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,373604,NA,Cotoneaster dammeri,Cotoneaster dammeri,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,dammeri,NA,species,C.K. Schneid.,NA,NA,ICBN,NA,NA,NA,NA,NA,flowers,NA,"Adventive prostrate evergreen shrubs, white flowers 10-11 millimeters diameter, petals spreading, white filaments, red-purple anthers, 5 styles; shiny leaves, reticulated slightly sunken veins.",NA,P. F. Zika,23850,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),accepted,160946,Cotoneaster dammeri
171275,a5965141-7377-4e95-815d-2312fd770bca,B708CAB5-DF7A-4A26-8A16-6347BE0DFE47,PhysicalObject,2015-04-04 04:30:09,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,373607,NA,Cotoneaster lacteus,Cotoneaster lacteus,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,lacteus,NA,species,W.W. Sm.,NA,NA,ICBN,NA,NA,NA,NA,NA,flowers,NA,"Adventive arching evergreen shrub 1 meter tall, flowers white, white filaments, red-purple anthers, 2 styles; 20-70 flowers/inflorescence; leaves slightly shiny, sunken veins.",NA,P. F. Zika,23848,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),unaccepted,411074,Cotoneaster coriaceus
171278,b2c62b00-b10b-405c-9732-e6f9d2fa84e2,2822CBDD-0989-4749-AA29-F6C9DE4081AE,PhysicalObject,2015-04-04 04:30:09,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,373605,NA,Cotoneaster salicifolius,Cotoneaster salicifolius,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,salicifolius,NA,species,Franch.,NA,NA,ICBN,NA,NA,NA,NA,NA,flowers,NA,"Adventive arching evergreen shrub 1 meter tall, white flowers 7-8 millimeters diameter, petals spreading, white filaments, red-purple anthers, 2 styles; 20-40 flowers/inflorescence; shiny leaves, sunken veins.",NA,P. F. Zika,23847,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),accepted,337820,Cotoneaster salicifolius
171282,5bfca563-d956-49de-b117-cbe530fdfee2,B16F06F1-A335-4198-8319-13A434EDA192,PhysicalObject,2015-04-04 04:30:09,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,373600,NA,Pyracantha fortuneana,Pyracantha fortuneana,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyracantha,fortuneana,NA,species,(Maxim.) Li,NA,NA,ICBN,NA,NA,NA,NA,NA,flowers,NA,"Adventive shrub 0.5 meters tall, white flowers 11 millimeters diameter, yellow anthers, 5 styles; shiny leaves.",NA,P. F. Zika,23852,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),accepted,78791,Pyracantha fortuneana
172964,e6a6c169-2dce-4659-b490-5789c7562e09,EC1D3B3A-BF87-487C-8F7C-D4FF9A5F4DA6,PhysicalObject,2015-04-04 04:30:09,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,374688,NA,Cotoneaster perpusillus,NA,Rosaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,perpusillus,NA,species,(C.K. Schneid) Flink & B. Hylmo,cf.,NA,ICBN,NA,J. Fryer,2011-01,NA,NA,fruits,NA,"Adventive shrubs, essentially prostrate [Note bird-sown C. horizontalis at this site is erect], deciduous, red shiny immature frruit; petals erect, dark red, 5 millimeters long, dark red filaments, white anthers, (9)10 anthers; 3 styles; broadly elliptic shiy flat leaves.",NA,Peter F. Zika,23853,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.","Dry granitic ledges with Arbutus menziesii, Rubus armeniacus, R. ursinus.",459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),unaccepted,53771,Cotoneaster horizontalis
184207,eaf71476-05a9-48df-ac74-09e30a16a534,94C7AE5A-1EF6-4674-AEB8-D78CDA7F1DC6,PhysicalObject,2021-03-10 01:10:33,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,374586,NA,Luzula macrantha,Luzula macrantha,Juncaceae,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,macrantha,NA,species,(S.Watson) Zika & B.L.Wils.,NA,NA,ICBN,NA,P. F. Zika,2012,NA,NA,fruits,NA,"Cespitose, erect branches, tepals mid-brown. Anthers 1.8 millimeters, style 1.3 millimeters, seed 1.5 x 1.0 millimeters. Tail 0.3-0.4 millimeters.",NA,P. F. Zika,23849,NA,2008-06-23,2008,6,23,175,175,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Above Eagleridge Drive, near Exit 2 on Route 1.",Shaded mossy granitic ledges with Selaginella wallacei.,459 ft.,140,NA,NA,NA,NA,"49° 21.6' N,  123° 16.4' W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.273333, 49.36),accepted,890625,Luzula macrantha
189715,4850def3-2cb9-4369-838f-94789a2a92d8,791FF814-0A71-4A2B-BCFF-B94DFE1250DA,PhysicalObject,2018-03-03 10:55:19,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,396363,Accession: 396363,Solidago rugosa var. rugosa,Solidago rugosa var. rugosa,Asteraceae,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,rugosa,rugosa,variety,NA,NA,NA,ICBN,NA,Frank Lomer,2007,NA,NA,flowers,NA,100+ clumps in the vicinity. Plants to 160 centimeters tall. Well established in Squamish area.,NA,Frank Lomer,3633,NA,2007-08-19,2007,8,19,231,231,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Squamish, Stawamus Indian Reserve 24, Stawamus Road and Highway 99.","Tracksides, clearings, ditches and along railroad tracks.",12 m.,12,NA,NA,NA,NA,"49° 41' 26"" N,  123° 8' 48"" W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.146667, 49.690556),accepted,128551,Solidago rugosa
461762,1d5560f4-d040-473a-a116-670b428ddd9f,D8819341-8212-4424-AE83-CD21FCA22DC0,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-005531,NA,Arctoa starkei,Kiaeria starkei,Dicranaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Arctoa,starkei,NA,species,(F. Weber & D. Mohr) Loesk.,NA,NA,ICBN,NA,Elva Lawton,NA,NA,NA,NA,NA,Substrate: soil over boulders. Substrate: terricolous.,NA,R. R. Ireland,6026,NA,1962-07-01,1962,7,1,182,182,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Vancouver District, between Squamish and Britannia Beach, Murrin Park.",NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,523,Alex Harkness,GeoLocate,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.208333, 49.644444),accepted,1377457,Arctoa starkei
461805,968aab2a-b451-42e5-baf8-00124becc4c9,37EEE8FB-2160-4E7A-A93C-1AE4B53752DC,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-005614,NA,Antitrichia curtipendula,Antitrichia curtipendula,Leucodontaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Antitrichiaceae,Antitrichia,curtipendula,NA,species,(Timm. ex Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Substrate: corticolous.,NA,W. B. Schofield,12771,NA,1960-11-11,1960,11,11,316,316,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"About 2 miles west of Squamish, Howe Sound.",Festooning fallen trunks.,NA,NA,NA,NA,NA,NA,NA,WGS 84,1000,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.218193, 49.679403),accepted,126107,Antitrichia curtipendula
462794,d879e165-ccd2-4a4d-a0cd-a974fd1816dc,4B67E045-DAD7-48F2-BC06-B66116012344,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-006873,NA,Barbula vinealis,Didymodon vinealis,Pottiaceae,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Vinealobryum,vinealis,NA,species,Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Substrate: terricolous.,NA,W. B. Schofield,12789,NA,1960-11-11,1960,11,11,316,316,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,Near Britannia Bay (about 1 mile east).,(Limey) mud bank of road.,NA,NA,NA,NA,NA,NA,NA,WGS 84,1774,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.184207, 49.624007),unaccepted,1282317,Vinealobryum vineale
463204,463ea0e5-ec05-40e8-892c-f98a1fcdb7ba,2DF6A7F5-8320-42D8-9405-163EA5FB35AE,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-007636,NA,Brachythecium asperrimum,Brachythecium frigidum,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,asperrimum,NA,species,(Mitt. Ex Müll. Hal.) Sull.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,"On banks. [Folded sample inside labeled ""cap drawn""].",NA,W. B. Schofield,12875,NA,1960-12-14,1960,12,14,349,349,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Near Squamish, on banks of Squamish River.",NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,9990,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.158614, 49.701998),accepted,67849,Brachythecium asperrimum
463798,7c149f1a-d51d-4720-a4e9-409d23fa8d4b,F970C8E0-6B69-4C2D-98C4-5C8F99442069,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-007990,NA,Brachythecium plumosum,Brachythecium plumosum,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,plumosum,NA,species,(Hedw.) Schimp.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Substrate: wet rock face. Substrate: saxicolous.,NA,W. B. Schofield,12837,NA,1960-12-03,1960,12,3,338,338,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,Circa 2 miles west of Britannia Beach.,Beside sluice way of streamlet.,NA,NA,NA,NA,NA,NA,NA,WGS 84,3000,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.253212, 49.626058),unaccepted,156142,Sciuro-hypnum plumosum
463807,bfe5898f-ee6a-4c95-bd9f-00e9d897ac87,AD12937E-417E-433C-BB07-ABCF89EB7445,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-008137,NA,Brachythecium plumosum,Brachythecium plumosum,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,plumosum,NA,species,(Hedw.) Schimp.,NA,NA,ICBN,NA,H. Robinson,NA,NA,NA,NA,NA,Substrate: boulders in small stream. Substrate: saxicolous.,NA,W. B. Schofield,12804,NA,1960-11-11,1960,11,11,316,316,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,Circa 3 miles west of Britannia Bay.,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,3000,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2757, 49.624001),unaccepted,156142,Sciuro-hypnum plumosum
464088,ab51cd7f-fe2f-462c-822c-95399646f7f5,A35ECA4E-4297-4504-B5B6-4767CCFC052C,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-005991,NA,Scapania,Scapania,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,NA,NA,genus,NA,sp.,NA,ICBN,NA,NA,NA,NA,Subalpinus group (liverwort).,NA,NA,(Near Timmia.). Substrate: terricolous.,NA,Mary Fries,s.n.,NA,1969-08-22,1969,8,22,234,234,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"About 33 kilometers north of Squamish on Highway 99, Garibaldi Station.",Silt by streambank.,NA,NA,NA,NA,NA,NA,NA,WGS 84,4341,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.143177, 49.970932),accepted,120836,Scapania
464097,f25eb9a2-cb2c-4fd5-a6fb-2934abbaa20a,E3D976D9-1029-44DC-982B-9676DC54E01E,PhysicalObject,2015-04-04 04:27:54,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,WTU-B-005992,NA,Antitrichia curtipendula,Antitrichia curtipendula,Leucodontaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Antitrichiaceae,Antitrichia,curtipendula,NA,species,(Timm. ex Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,Substrate: saxicolous.,NA,Mary Fries,s.n.,NA,1969-08-22,1969,8,22,234,234,NA,"Canada, British Columbia",CA,Canada,British Columbia,NA,"About 33 kilometers north of Squamish on Highway 99, Garibaldi Station.",High boulder.,NA,NA,NA,NA,NA,NA,NA,WGS 84,4341,Alex Harkness,Digital Map,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.143177, 49.970932),accepted,126107,Antitrichia curtipendula
